cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,min_cluster_size,min_samples_token,batch_size,init,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm,scheduler
0.1,139,768,4,57,gelu,constant,0.1,150,0.00026399336091218557,0.8039297461509705,0.04110571711141867,16,0.8237179487179487,5,5,128,xavier_uniform,0.01024636443332878,0.00012088193239775472,0.7500285904566499,leaf,0.670247663015988,layernorm,cosine
0.1,141,768,4,58,gelu,constant,0.1,150,0.0001688649561584049,0.9823839068412781,0.16690014360955094,11,0.8151709401709402,5,5,128,xavier_uniform,0.09215090407294997,0.00025267585735607085,0.7002625949808412,leaf,0.721648287813573,layernorm,cosine
0.03,142,768,4,61,gelu,constant,0.1,150,0.00017305456097996817,0.7230287194252014,0.12271761900586449,5,0.9284188034188035,5,20,128,xavier_uniform,0.06042784162880456,0.00023465930388072106,0.9152480937456317,leaf,0.6652423698229728,layernorm,cosine
0.1,143,768,4,54,gelu,constant,0.1,150,0.0004112371023474054,0.8461737632751465,0.25099374888492687,5,0.9433760683760684,5,20,128,xavier_uniform,0.05984871395165629,0.000244776821932277,0.9243853185751469,leaf,0.6291636745906481,layernorm,cosine
0.1,144,768,4,57,gelu,constant,0.1,150,0.00020441473863427168,1.0127801895141602,0.1583171817529385,4,0.905982905982906,5,20,128,xavier_uniform,0.055387004478015575,0.00017729223913101036,0.9033781865243798,leaf,0.6599160107593647,layernorm,cosine
0.1,145,768,4,54,gelu,constant,0.1,150,0.00028272955340019753,0.870928168296814,0.1119772232579309,4,0.9284188034188035,6,20,128,xavier_uniform,0.058218035004877954,7.117303015153781e-08,0.7877350449249518,leaf,0.6659339345658959,layernorm,cosine
0.1,147,768,4,63,gelu,constant,0.1,150,0.00020151391245607604,0.9344902038574219,0.12483189359411354,11,0.7446581196581197,6,5,128,xavier_uniform,0.0431428373357393,0.00014915162138618413,0.7516336502234576,leaf,0.6882817524352772,layernorm,cosine
0.1,148,768,4,63,gelu,constant,0.1,150,0.00026050861619211736,0.8232241272926331,0.06220991976039835,14,0.811965811965812,6,5,128,xavier_uniform,0.038028718988145,0.00011903568794296755,0.7569113588995153,leaf,0.6825421750784146,layernorm,cosine
0.03,150,768,4,62,gelu,constant,0.1,150,0.000257202239789513,0.6868626475334167,0.03914122849525203,13,0.8237179487179487,6,5,128,xavier_uniform,0.037495698344850614,0.00011385094255107425,0.7623702578243987,leaf,0.6881599049286569,layernorm,cosine
0.03,149,768,4,63,gelu,constant,0.1,150,0.00025629328790871726,0.6565613746643066,0.07721944791057127,14,0.7895299145299145,6,5,128,xavier_uniform,0.03583041001248881,0.00012672241781905443,0.7511216342001458,leaf,0.6856341120614827,layernorm,cosine
