cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,min_cluster_size,min_samples_token,batch_size,init,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm,scheduler
0.01,135,256,3,22,gelu,halve,0.2,100,2.4249518843984165e-05,0.5146017074584961,0.1326503056878521,3,0.8691860465116279,3,null,64,kaiming_uniform,0.1896664361912701,7.827523468877745e-06,1.7987852303775256,eom,0.4310657574222271,layernorm,cosine
0.01,138,256,3,22,gelu,halve,0.5,100,2.3349890092165314e-05,2.52472186088562,0.1197642679114179,3,0.875,3,null,64,kaiming_uniform,0.27686543565189364,8.152129672212701e-06,1.7756365907055602,eom,0.42036466998849303,layernorm,cosine
0.01,139,256,3,22,gelu,halve,0.5,100,1.1960951421374104e-05,77.17774200439453,0.12164859746331935,2,0.2868217054263566,3,null,64,kaiming_uniform,0.3144603263043206,6.72136634606121e-06,1.8020325821266971,eom,0.4269197003901966,layernorm,cosine
0.01,140,256,3,27,gelu,halve,0.2,100,0.00020885539031569635,0.3434797525405884,0.1643581157341508,2,0.9001937984496124,3,null,64,kaiming_uniform,0.18221183989205741,2.6924707889791346e-05,1.8049241279505746,eom,0.6882788488138144,layernorm,cosine
0.005,141,256,3,28,gelu,halve,0.2,100,0.00012489728188720532,0.27870622277259827,0.1814981937657831,2,0.9186046511627907,3,null,128,kaiming_uniform,0.20425113733192526,2.5963756881200135e-05,1.8860862558209446,eom,0.6820171518509578,layernorm,cosine
0.005,136,256,3,22,gelu,halve,0.2,100,1.993680952922907e-05,0.42733585834503174,0.07025989886018134,2,0.7984496124031008,3,null,64,kaiming_uniform,0.7988987843939312,7.625140937172809e-06,1.750674606088844,eom,0.42369905989083034,layernorm,cosine
0.005,106,256,4,23,leaky_relu,halve,0.0,100,0.00018329146754976925,0.1936204731464386,0.13984976867670643,3,0.8488372093023255,3,null,32,xavier_normal,0.18312424255560475,1.7057342725632502e-07,1.023961925959562,eom,0.7277074539417665,none,cosine
0.01,149,512,3,21,gelu,halve,0.5,100,2.680358091643128e-05,1.0701899528503418,0.10528659948719579,2,0.8217054263565892,3,null,64,kaiming_uniform,0.2774537925435229,1.2286153760729381e-05,1.6971930909938282,eom,0.4821083367421202,layernorm,cosine
0.01,158,512,3,26,gelu,halve,0.5,100,1.5144757530166321e-05,4.396200656890869,0.15053054986640535,2,0.8905038759689923,3,null,64,kaiming_uniform,0.26574354279785806,2.1311248920400154e-05,1.7531905765792253,eom,0.4881443264469468,layernorm,cosine
0.01,163,256,3,17,gelu,constant,0.5,100,1.7713235986426853e-05,219.28768920898438,0.20945799806850826,3,0.9447674418604651,3,null,64,kaiming_uniform,0.07194119704271817,1.0252147638840799e-05,1.5539981987097813,eom,0.3477851136719879,layernorm,cosine
0.01,160,256,3,25,gelu,halve,0.5,100,1.5527732970807732e-05,7.2249908447265625,0.0949414553619754,2,0.7238372093023255,3,null,64,kaiming_uniform,0.26344910043309294,9.265741856429506e-07,1.832213172656386,eom,0.511622022850035,layernorm,cosine
0.01,161,256,3,24,gelu,halve,0.5,100,1.7673779796714422e-05,2.244297504425049,0.13327366555992368,3,0.5116279069767442,3,null,64,kaiming_uniform,0.3320450596388676,0.00013455507088328317,1.821106031216533,eom,0.512069037811785,layernorm,cosine
0.005,107,256,4,21,leaky_relu,halve,0.0,150,0.0003139002075509221,0.18575403094291687,0.2162043533517982,2,0.9253875968992248,3,null,32,xavier_normal,0.10304214927275501,1.1197221462586347e-05,0.8533195674232601,eom,0.7261395015179812,none,cosine
0.01,162,256,3,24,gelu,halve,0.5,100,1.767482827111133e-05,5.068315029144287,0.10413259383146291,2,0.751937984496124,3,null,64,kaiming_uniform,0.33217654613263886,3.70943048161439e-05,1.9081953854046974,eom,0.3519030759408247,layernorm,cosine
0.005,153,256,3,21,gelu,halve,0.5,100,2.0025513446772494e-05,1.7842038869857788,0.15229006119427824,2,0.7044573643410853,3,null,64,kaiming_uniform,0.564617730537688,4.5362464368272144e-07,1.9215624753909593,eom,0.45962481398653343,layernorm,cosine
0.03,166,256,4,26,gelu,halve,0.5,100,1.9733593006900734e-05,1.8624117374420166,0.13544004739636345,2,0.8788759689922481,4,null,64,kaiming_uniform,0.2552222081194289,1.250093395469087e-06,1.9520600062882185,eom,0.5521489481170452,layernorm,none
0.03,165,256,4,25,gelu,halve,0.5,100,2.1226802206490902e-05,2.161799669265747,0.12045014255956225,2,0.7810077519379846,4,null,64,kaiming_uniform,0.4622421717054484,9.77448522955867e-07,1.9130377007469275,eom,0.3977534082274348,layernorm,none
0.005,155,512,3,21,gelu,halve,0.2,100,2.004446675645679e-05,0.34559890627861023,0.2053804705186701,2,0.9312015503875969,4,null,64,kaiming_uniform,0.5410997675100262,5.291877823344547e-06,1.6546486094964865,eom,0.5101964674204396,layernorm,cosine
0.01,167,256,4,26,gelu,halve,0.5,100,2.6188090658519155e-05,1.6550387144088745,0.1398787069759756,2,0.876937984496124,4,null,64,kaiming_uniform,0.549464255166499,1.1087225399203602e-06,1.9034829685882533,leaf,0.5450412758630719,layernorm,cosine
0.1,180,256,3,28,relu,halve,0.1,100,1.7489102838308088e-05,1.4396671056747437,0.06350947002395241,2,0.6695736434108527,3,null,128,xavier_normal,0.21717477138909155,1.4631847065604358e-05,0.7674649758532657,eom,0.3278854843962983,layernorm,cosine
0.1,181,256,3,28,gelu,halve,0.5,100,1.676645981135733e-05,2.733027696609497,0.1360316208790005,2,0.7044573643410853,3,null,128,xavier_normal,0.2268910659895539,2.2776904259710215e-05,0.7456632849209957,eom,0.7709258023656578,layernorm,cosine
0.1,184,256,3,28,relu,halve,0.1,100,3.539994957203997e-05,1.4537012577056885,0.037756440345578214,2,0.15891472868217055,3,null,128,xavier_normal,0.06768264853311777,6.007036310434736e-07,0.773031068462082,eom,0.306511097207319,batchnorm,cosine
0.1,190,256,3,17,gelu,halve,0.3,100,1.7796946492874972e-05,1.7875944375991821,0.10438023967350635,2,0.8091085271317829,3,null,128,xavier_normal,0.4334795997048742,1.4302107676925725e-05,0.6973243906715836,eom,0.418535463782673,layernorm,cosine
0.1,192,768,3,28,relu,halve,0.1,100,3.834050899147135e-05,1.052385926246643,0.09775239730615057,2,0.17732558139534885,4,null,128,xavier_normal,0.06827319452149078,5.894954861971206e-07,0.7058190767405075,eom,0.33832426385390263,batchnorm,cosine
0.1,193,768,3,31,relu,halve,0.2,100,6.986684276869347e-05,1.14451003074646,0.18316734370379703,2,0.1618217054263566,3,5,128,xavier_normal,0.02721134623091618,5.065164345920106e-07,0.7118137664513338,eom,0.28359845082981855,batchnorm,cosine
0.1,194,768,3,22,gelu,halve,0.2,100,4.060438067421551e-05,1.1784881353378296,0.10169741932160702,2,0.7248062015503876,3,5,128,xavier_normal,0.0862645985932393,5.904497416876352e-07,0.6909229463632841,eom,0.2790228572845156,batchnorm,cosine
0.1,198,768,3,27,relu,halve,0.3,100,3.689160071400505e-05,1.4773809909820557,0.045263737544135485,2,0.28488372093023256,3,null,128,xavier_normal,0.079984073241746,9.028033433692396e-06,0.6262779751603643,eom,0.4134471400197005,batchnorm,cosine
0.1,200,768,3,22,relu,halve,0.2,100,4.0888720469982135e-05,1.4687713384628296,0.09518496058415346,2,0.5436046511627907,3,5,128,xavier_normal,0.07417093153673052,6.539340513818904e-07,0.6269687605384071,eom,0.2698188200647689,batchnorm,cosine
0.1,203,768,3,25,relu,constant,0.3,100,4.5567040964545117e-05,1.2696789503097534,0.12944128843249547,2,0.03294573643410853,4,5,128,xavier_normal,0.07518549648320394,6.48572008953399e-07,0.6196707441304588,eom,0.4217941398427774,batchnorm,cosine
0.1,204,768,3,25,relu,constant,0.3,100,3.735235948417768e-05,1.1646376848220825,0.08235316320076885,2,0.0436046511627907,4,5,128,xavier_normal,0.07304624259819736,1.4053750532687298e-06,0.6423582927492578,eom,0.2608687773677531,batchnorm,cosine
