,Abiotrophia,Acetanaerobacterium,Acetitomaculum,Acetivibrio,Acetobacter,Acidaminococcus,Acinetobacter,Actinomyces,Adlercreutzia,Aeromonas,Akkermansia,Alcaligenes,Alistipes,Alkalibaculum,Alkaliphilus,Allisonella,Allobaculum,Anaerococcus,Anaerofilum,Anaeroplasma,Anaerorhabdus,Anaerosporobacter,Anaerostipes,Anaerotruncus,Anaerovorax,Arcanobacterium,Arthrobacter,Atopobium,Bacillus,Bacteroides,Barnesiella,Bifidobacterium,Bilophila,Blautia,Brevibacterium,Brevundimonas,Bulleidia,Burkholderia,Butyricicoccus,Butyricimonas,Caldimonas,Caloramator,Campylobacter,Catenibacterium,Chryseobacterium,Citrobacter,Clostridium_III,Clostridium_IV,Clostridium_XI,Clostridium_XVIII,Clostridium_XlVa,Clostridium_XlVb,Clostridium_sensu_stricto,Collinsella,Comamonas,Coprobacillus,Coprococcus,Corynebacterium,Cronobacter,Dehalobacter,Denitrobacterium,Dermabacter,Desulfosporosinus,Desulfotomaculum,Desulfovibrio,Dialister,Dietzia,Dorea,Eggerthella,Elusimicrobium,Enterobacter,Enterococcus,Enterorhabdus,Eremococcus,Erwinia,Erysipelothrix,EscherichiaShigella,Ethanoligenens,Eubacterium,Facklamia,Faecalibacterium,Filifactor,Finegoldia,Flavobacterium,Flavonifractor,Fusobacterium,Gallicola,Gardnerella,Gemella,Gemmiger,Geosporobacter,Gordonibacter,Gracilibacter,Granulicatella,Haemophilus,Hafnia,Halomonas,Hespellia,Holdemania,Howardella,Hydrogenoanaerobacterium,Janthinobacterium,Klebsiella,Kluyvera,Lachnobacterium,Lactobacillus,Lactococcus,Lactonifactor,Leuconostoc,Lutispora,Marvinbryantia,Megamonas,Megasphaera,Methanobrevibacter,Methylobacterium,Micrococcus,Mitsuokella,Mobiluncus,Mogibacterium,Morganella,Moryella,Murdochiella,Mycoplasma,Natronincola,Negativicoccus,Neisseria,Odoribacter,Olsenella,Oribacterium,Oscillibacter,Oxalobacter,Paenibacillus,Pantoea,Papillibacter,Parabacteroides,Paracoccus,Paraeggerthella,Paraprevotella,Parasporobacterium,Parasutterella,Parvimonas,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Phyllobacterium,Porphyromonas,Prevotella,Propionibacterium,Proteus,Pseudobutyrivibrio,Pseudoflavonifractor,Pseudomonas,Pyramidobacter,Rhodococcus,Robinsoniella,Roseburia,Rothia,Ruminococcus,Saccharofermentans,Salmonella,Sarcina,Selenomonas,Serratia,Shewanella,Shimwellia,Slackia,Sneathia,Solibacillus,Solobacterium,Sphingomonas,Spiroplasma,Sporanaerobacter,Sporobacter,Staphylococcus,Stenotrophomonas,Streptobacillus,Streptococcus,Subdoligranulum,Succinivibrio,Sutterella,TM7_genera_incertae_sedis,Tepidimicrobium,Tessaracoccus,Thiomonas,Tindallia,Tissierella,Treponema,Turicibacter,Unassigned,Vampirovibrio,Varibaculum,Variovorax,Veillonella,Victivallis,Weissella,Zimmermannella
CNTRL20,-4.961051091712848e-06,0.00582712033796888,1.4919223614945446e-06,-1.1143398429977963e-05,-6.046971619103373e-07,0.001318707405698526,0.00018461893306007896,0.0010602280820619268,-4.8296136202281034e-05,5.5968603324358006e-05,-0.0013694466012348664,0.00017599955378142922,0.040473243538829806,1.943108615399248e-05,-1.3850873801644117e-06,0.00027571249160060225,0.013915744146851927,0.009629139857891407,0.0009765156211785824,3.4838369604417324e-05,-6.0438171018985424e-06,0.0011775458600802792,-0.0009763158241786066,0.00014772007186967455,0.0037985991856208552,0.0002683566590232838,-1.7689679684050666e-05,0.00042178296394042184,-2.2708589473768676e-05,0.20975886988879103,0.016873396401360256,0.016831228997530798,0.0003682766603108744,0.006898098061743609,0.0002609658590890026,0.00021278804375983885,8.014051056292115e-05,-8.583364177619168e-06,0.0010737142186215735,0.0015605363076542865,0.0003478195642497261,0.0023525608391213168,0.011837123815369582,0.00011851162118334778,0.0006017045057678471,-0.0030813049179591948,0.06669893430544203,0.002530321497859008,0.01184451248142887,0.0007076474949648266,0.01758759020786109,0.0009883589967837867,0.003042876095847192,0.0013696693422084998,-0.00027138915104849665,-1.4749810123973944e-06,0.008348216146445072,0.012606115812430208,-3.444945412639733e-05,0.00013526681871603007,-0.0002263707128964175,6.318763136050159e-05,1.2676717576568614e-05,0.0009346645305948551,3.520673248335693e-05,0.006924850337464526,0.0005143435920062161,0.0024769988625325447,0.00027544902767516916,1.2155969669663596e-06,0.000547876251106492,-0.0052979756405370435,0.0023329927700722454,7.895634724235646e-05,2.1907942541160672e-07,0.00024212554739403097,-0.018066107884953088,0.0017942484346335423,0.002534326635825212,3.6436501836694814e-05,0.10967343549537205,0.0006733245463781278,0.015794921950861487,0.00021836804850981027,0.0010542438272168303,0.011468452372290942,0.00019058488431993994,0.0006144287540900127,0.00015441321973277088,0.006547108147596049,-6.5911759050081585e-06,-2.4174135395251003e-05,0.004835060869091369,0.002149349623725102,0.0009481284993735587,-0.0004913838082831921,-0.0002294832714043712,-0.0004176831619719266,0.00042712428999421286,1.680678293552803e-05,0.0002690388925638799,-6.81248354541081e-06,-4.631877122339228e-06,-0.00021044124071283504,2.347818250892366e-05,0.0033253448548144163,-0.0003753751758477737,1.557443770976711e-06,-1.6775252879762267e-05,0.0002987297697246903,-2.1674610035332805e-05,0.004354567167872966,0.002931702268752429,-0.0017100894208294543,-7.519008065433788e-05,2.932074604124038e-06,0.0015592363900954996,0.001585371207270403,0.00018680740799484054,-8.15546775089485e-05,0.0008651208955278725,0.004705650173482942,0.00019526588622000195,1.395155039355829e-05,0.00017618341981923672,0.00036519467939127067,0.011707934079656642,-0.0006373492834739509,6.360708838732651e-06,0.06677519618066931,0.0003668257307002744,2.152881183863149e-06,0.00044876260754757774,0.00029066841154465925,0.01659082103063319,2.285968611843936e-05,3.795942506658243e-05,0.0005967107178778687,-4.158495475093608e-06,0.0008667876377156547,0.0036717531558306832,0.0006214788592450761,0.014881801795011071,0.005489137755127181,0.001902434975790283,2.0715938669734565e-05,0.012121165451191589,0.2957711334891252,9.680197411111941e-05,-0.00031415921610152497,0.001897974658409807,0.0014458272846752992,-0.00011995384483027617,0.0003006301598709536,0.0009149682339361327,-0.00024441109768436563,0.07479406862705353,7.572641372631278e-05,0.025935979599148447,0.0005992129106829814,-5.58401599658895e-05,2.5072194808770576e-06,0.00011512188280037794,-4.069066317334155e-05,-7.036525429460268e-05,1.5329546410820035e-07,0.00029125759129488735,0.007037079440332607,-0.0003240199959653148,0.00015352882651319076,0.0008860413227816207,2.061578995793482e-05,1.4687424489191241e-05,0.006994524621470221,0.0001494844751742581,0.00022830793981450548,5.624541913896972e-05,0.0005643929705875482,0.0005473025065621088,0.0023312692062712323,0.0012580927976304566,0.0008697318703281252,0.011040054811708947,1.87566799219108e-05,7.571636171056956e-05,-7.259499333370949e-06,3.8679054089012485e-05,2.5796064534000128e-05,0.00040026845801312836,0.06909584380455115,0.000688203924080841,0.0006645969156640553,7.634105337669885e-05,0.0007509964135597007,1.1019282319974951e-05,-0.00013638337392265267,0.00033914938424313667
CNTRL23,-4.961051091712848e-06,-0.0001446578695536502,1.4919223614945446e-06,-1.1143398429977963e-05,-6.046971619103373e-07,0.001843416212969063,0.00010793854567309018,-0.0005499905499453657,-4.8296136202281034e-05,5.5968603324358006e-05,-0.0023745740384198723,0.00017599955378142922,0.00261967639666975,6.816687620914456e-05,-1.3850873801644117e-06,0.00027571249160060225,-0.0010555845464188304,0.00945561775401062,2.7977872817200615e-05,3.4838369604417324e-05,2.6659901322067874e-05,0.0011775458600802792,-1.9570869580955857e-06,3.932404262248229e-05,0.0027738089249768113,0.0002683566590232838,0.00011873971550818169,0.00024934925725144427,2.574310179511099e-05,0.03826974884814643,-0.00022913495359093558,-0.009237818113465142,0.0007835790479579776,0.006825797709741182,0.0002609658590890026,0.00035269537614520394,8.014051056292115e-05,-8.583364177619168e-06,0.0009401353329825202,4.32081036475951e-05,0.0003478195642497261,5.129557511015495e-05,0.011837123815369582,3.7503881426136434e-05,8.70819314031828e-05,-0.002837185046829527,0.01895086440540704,0.0006828816443581558,-0.0002523341974543427,0.0006334204795351828,0.006961649140157306,0.0009883589967837867,0.0015145135890499476,0.0004446423554397899,-0.00027138915104849665,-1.4749810123973944e-06,0.004002595502066376,0.012781451057645303,0.00031657654039885885,0.00013526681871603007,-7.986393330577316e-05,6.318763136050159e-05,1.2676717576568614e-05,2.2585700814957473e-05,3.520673248335693e-05,0.006924850337464526,0.0005143435920062161,0.005046126463200875,-0.00014222545179093084,1.2155969669663596e-06,0.00092520878812141,-0.00449332532594302,-0.0004672597526536818,7.895634724235646e-05,0.00013149749495500223,-3.439050577358843e-05,0.3656621393508877,0.0003598248364444122,0.008189357051654121,3.6436501836694814e-05,0.043839140016234936,0.0006733245463781278,0.015794921950861487,4.372218126145189e-05,8.628108948029986e-05,0.011468452372290942,0.00019058488431993994,0.0004402060752019824,0.00015441321973277088,0.007036010888965522,4.96267218044826e-05,-2.4174135395251003e-05,0.007438155176485474,0.002149349623725102,0.0009481284993735587,-0.0002959107312319883,1.4356147370867499e-05,0.000255763916336898,-1.0353890477801686e-05,1.680678293552803e-05,1.551776849390089e-05,-6.81248354541081e-06,-3.6189154466729015e-05,0.0013519832955467192,-5.5370783709508565e-05,-0.006858564062520675,-0.0003753751758477737,-2.3612604227338496e-05,7.462727245306345e-06,-0.00012767562919961483,-2.1674610035332805e-05,0.004354567167872966,0.002581255551381291,-0.0017100894208294543,7.779794139862704e-05,2.932074604124038e-06,0.0015592363900954996,0.001585371207270403,0.0003178187780878701,-8.15546775089485e-05,0.0008651208955278725,0.004705650173482942,0.00019526588622000195,-1.034768649054452e-05,0.00017618341981923672,0.00036519467939127067,0.00031442308799731254,-0.0006618077877133023,4.132093292466514e-05,0.005622238256746198,-1.2497950896308186e-05,2.152881183863149e-06,0.00011543109069619989,1.8872323850919895e-05,0.0026032006732044986,2.285968611843936e-05,0.00020747877762898137,0.0005967107178778687,0.0010118891705136145,0.0008667876377156547,0.003324082447943156,0.0006214788592450761,0.014881801795011071,0.005664447518794839,0.009023909690648035,2.0715938669734565e-05,0.012121165451191589,0.1428119857396126,-2.038712969982325e-05,0.03230290855063734,3.792340153362106e-05,-0.0001542592721035269,-0.00011995384483027617,0.0003006301598709536,0.0009149682339361327,-3.068414924296573e-05,0.013761629236864758,-4.230611257899781e-05,0.008804760486180237,0.0007390603499994859,4.1907246359530124e-05,2.5072194808770576e-06,0.00011512188280037794,-4.069066317334155e-05,0.000124491241184305,1.5329546410820035e-07,0.0004164319192479996,0.007037079440332607,-0.0003240199959653148,-2.9941413586154653e-05,0.00036026790747314215,2.061578995793482e-05,1.4687424489191241e-05,0.0009465872688091887,0.0001494844751742581,-1.4447246350500118e-05,5.624541913896972e-05,-0.0025250474930044522,0.00020147492629253604,0.0023312692062712323,0.0010891493819165765,-0.00018267624692786574,0.011040054811708947,1.87566799219108e-05,7.571636171056956e-05,0.00010335343766610628,3.8679054089012485e-05,2.5796064534000128e-05,7.800339246017936e-05,0.024670481023341198,0.000688203924080841,0.0006645969156640553,7.634105337669885e-05,0.0006063623077209482,1.1019282319974951e-05,-0.00018530309759778098,0.00033914938424313667
CNTRL300,-4.961051091712848e-06,0.008348537803367284,1.4919223614945446e-06,0.0001615292054251634,0.0036425903581472296,0.001318707405698526,0.00010793854567309018,-0.00038896868674463637,-4.8296136202281034e-05,-4.912161445337462e-06,-0.0030364872287612175,0.00017599955378142922,0.0007690575586085917,1.943108615399248e-05,-1.3850873801644117e-06,0.00027571249160060225,0.000585790360152382,0.00945561775401062,0.00010702268518064911,3.4838369604417324e-05,-6.0438171018985424e-06,0.002752148795296494,0.010282940694813975,0.001123284335094405,0.01028893750303313,0.0002683566590232838,-1.7689679684050666e-05,0.00024934925725144427,-2.2708589473768676e-05,0.013138206085238732,-0.00022913495359093558,-0.006175127102275045,5.679986957554705e-05,0.014778836430007693,0.0002609658590890026,0.00021278804375983885,8.014051056292115e-05,-8.583364177619168e-06,0.0009668511101103307,0.0013919442849868763,0.0021966615516896644,0.0024833145473037695,0.011837123815369582,0.0004965477400503387,8.70819314031828e-05,-0.0030813049179591948,0.008745546419545143,0.0007136723085831699,-0.0010442270951690437,-0.0008511198290576914,0.06442346891397087,0.002070572898506704,0.00039371441739863376,-0.0005534130776527679,-0.00027138915104849665,-1.4749810123973944e-06,0.011471630984592258,0.012606115812430208,-3.444945412639733e-05,0.00013526681871603007,0.00011547843948175293,6.318763136050159e-05,1.2676717576568614e-05,0.002480131436610793,0.004437995235176599,0.0858361109957971,0.0005143435920062161,0.006908743973685414,-0.00011765636476351312,0.009162429903916877,0.0004346764900020161,-0.004834692126073818,0.0008963414758041612,7.895634724235646e-05,2.1907942541160672e-07,0.0010716737068968893,-0.016898522643575997,0.00042219107984393955,0.011592384204542316,3.6436501836694814e-05,0.0789571435639723,0.0006733245463781278,0.015794921950861487,4.372218126145189e-05,0.00048485398148945946,0.011468452372290942,0.00019058488431993994,0.0004402060752019824,0.00015441321973277088,0.002121251752040823,4.96267218044826e-05,-2.4174135395251003e-05,0.012171053917202027,0.002149349623725102,0.0009481284993735587,-0.0004913838082831921,-0.0002294832714043712,0.00014352273661876066,0.0005364938351122163,0.00010815953824574696,7.185579606500733e-05,-6.81248354541081e-06,-4.631877122339228e-06,-0.00021044124071283504,-5.5370783709508565e-05,-0.007406086047323639,-0.0003753751758477737,0.00012740768376255274,-1.6775252879762267e-05,0.0003520304445902285,0.001794878399426357,0.004354567167872966,0.002931702268752429,-0.0015881155082573756,-7.519008065433788e-05,2.932074604124038e-06,0.02949137727318362,0.0019357346323192574,0.00018680740799484054,-8.15546775089485e-05,0.0010404643084957707,0.004705650173482942,0.00019526588622000195,-1.034768649054452e-05,0.00017618341981923672,0.00036519467939127067,0.00031442308799731254,0.00058557592849362,0.004656070512267754,0.02133428965031671,0.00024038450350141348,2.152881183863149e-06,-5.780369977028434e-06,0.00042656645539152887,-0.00027660351803081903,2.285968611843936e-05,-1.0474675665531552e-05,0.0007495419845204236,0.000165182782189691,0.0006937269785011943,0.003324082447943156,0.0009475581235646794,0.014881801795011071,0.005489137755127181,0.00539843165399318,2.0715938669734565e-05,0.01229647195764407,0.8637188781158663,-2.038712969982325e-05,-0.00031415921610152497,0.00013846671271611764,0.002325874890903653,-0.00011995384483027617,0.0003006301598709536,0.0009149682339361327,0.00032552743149270077,0.015462533285443798,-4.230611257899781e-05,0.02552529968890606,0.0018578398645315206,-5.58401599658895e-05,2.5072194808770576e-06,0.000633248190566526,-4.069066317334155e-05,-7.036525429460268e-05,1.5329546410820035e-07,0.000266222725704265,0.007037079440332607,-0.0003240199959653148,0.002875004054653481,0.00036026790747314215,2.061578995793482e-05,0.00030224431085330297,0.013321597544254068,0.0001494844751742581,-1.4447246350500118e-05,5.624541913896972e-05,-0.004069767724800447,0.00037438871642732265,0.10841879762993613,0.0017649230447720986,-0.00018267624692786574,0.011040054811708947,1.87566799219108e-05,0.0002509765610228861,0.00010335343766610628,3.8679054089012485e-05,0.01831009301115164,0.00021228050310724144,0.14068028037455058,0.005016498900177989,0.0006645969156640553,7.634105337669885e-05,0.0007509964135597007,0.00204411949935341,-0.00018530309759778098,0.00033914938424313667
CNTRL48,-4.961051091712848e-06,-0.0001446578695536502,1.4919223614945446e-06,-1.1143398429977963e-05,-6.046971619103373e-07,0.001318707405698526,0.00018461893306007896,0.013136867822116623,0.00012767203372159367,-4.912161445337462e-06,-0.002938426015377313,0.00017599955378142922,0.0006849385205149024,-4.936808873583564e-06,-1.3850873801644117e-06,0.00027571249160060225,-0.0010804538631850602,0.01032322827341458,1.6296020293844683e-06,3.4838369604417324e-05,-6.0438171018985424e-06,0.0011775458600802792,-0.0007597916603518272,3.932404262248229e-05,0.003457002432072841,0.0002683566590232838,-1.7689679684050666e-05,0.001801252617452244,-2.2708589473768676e-05,0.010221152014544085,-0.0003150773222087809,0.03699193518142774,5.679986957554705e-05,0.027684449262440167,0.0002609658590890026,0.00021278804375983885,8.014051056292115e-05,-8.583364177619168e-06,0.0009935668872381414,-4.1087907686109904e-05,0.0003478195642497261,0.003398590504580936,0.011837123815369582,0.00014551420110241967,8.70819314031828e-05,-0.0030813049179591948,-0.0011639652478859681,-0.00014846628971722784,0.011817205829783534,0.04319024265919758,0.08861791934505026,0.0009883589967837867,0.00039371441739863376,-0.002038324819570961,-0.00027138915104849665,-1.4749810123973944e-06,0.0006754796962139351,0.013132121548075493,-3.444945412639733e-05,0.00013526681871603007,-0.00020195291629797698,6.318763136050159e-05,1.2676717576568614e-05,-2.8085345283925732e-05,3.520673248335693e-05,0.006924850337464526,0.0005143435920062161,0.0106982071846712,0.003616844863403969,1.2155969669663596e-06,0.0004346764900020161,-0.002347591153692293,-0.0004672597526536818,7.895634724235646e-05,2.1907942541160672e-07,-3.439050577358843e-05,-0.01578524369249551,-7.673886735227958e-05,0.002209037275622664,3.6436501836694814e-05,0.033026239741318505,0.0006733245463781278,0.016145545724628823,4.372218126145189e-05,8.628108948029986e-05,0.011468452372290942,0.00019058488431993994,0.0004402060752019824,0.0065924825736249784,0.03685907811250337,-6.5911759050081585e-06,0.0015479050081108516,0.0008120969394822984,0.00839044125848061,0.0009481284993735587,-0.0004913838082831921,-0.0002294832714043712,-8.095962281751416e-05,-0.00011972343559580527,1.680678293552803e-05,-1.265124529165233e-05,-6.81248354541081e-06,-3.6189154466729015e-05,-0.00021044124071283504,-5.5370783709508565e-05,-0.0034639277567423115,-0.0003753751758477737,1.557443770976711e-06,0.0001286526278706494,0.005468895231681893,-2.1674610035332805e-05,0.004354567167872966,0.002581255551381291,-0.0017100894208294543,-7.519008065433788e-05,0.0005518650795847489,0.0015592363900954996,0.001585371207270403,0.0009728756285530182,-8.15546775089485e-05,0.0008651208955278725,0.005231671259534951,0.00019526588622000195,0.00023264468235048357,0.00017618341981923672,0.00036519467939127067,0.00047049858103374203,-0.0006373492834739509,4.132093292466514e-05,0.0017355729120208645,-1.2497950896308186e-05,2.152881183863149e-06,-5.780369977028434e-06,1.8872323850919895e-05,-0.00192220591302243,2.285968611843936e-05,1.3742374700525444e-05,0.0005967107178778687,-4.158495475093608e-06,0.0006937269785011943,0.0036717531558306832,0.0006214788592450761,0.015407062971535539,0.005489137755127181,0.011095611425879382,2.0715938669734565e-05,0.012121165451191589,0.1428988943462884,0.002557773154140916,-0.0002652946951026652,0.002601777836687283,-0.0001542592721035269,-0.00011995384483027617,0.0003006301598709536,0.0012655612199465006,0.0001118004830513009,0.013061256981567522,0.0014921167293900396,0.008863429044786294,0.000459365471366477,-5.58401599658895e-05,2.5072194808770576e-06,0.00011512188280037794,-4.069066317334155e-05,-7.036525429460268e-05,1.5329546410820035e-07,-0.000134335123745694,0.007037079440332607,-0.0003240199959653148,0.0002452639465628635,0.00036026790747314215,2.061578995793482e-05,1.4687424489191241e-05,1.6135368399799186e-05,0.001486693335294695,-1.4447246350500118e-05,5.624541913896972e-05,0.2866465798992071,0.0008931300868316814,0.0023312692062712323,0.0010891493819165765,0.0020724840043349724,0.011215388954576928,1.87566799219108e-05,7.571636171056956e-05,-7.259499333370949e-06,3.8679054089012485e-05,2.5796064534000128e-05,-2.9418296057470337e-05,0.05662233253956412,0.000688203924080841,0.0006645969156640553,7.634105337669885e-05,0.0006063623077209482,1.1019282319974951e-05,-0.00013638337392265267,0.00033914938424313667
CNTRL52,-4.961051091712848e-06,0.00018710758641982377,0.0002808742157053738,0.00023553174993450968,-6.046971619103373e-07,0.001318707405698526,0.00013349867480208586,-0.00038896868674463637,7.739541374334374e-05,-4.912161445337462e-06,-0.0030364872287612175,0.00017599955378142922,0.002815954152221691,-4.936808873583564e-06,-1.3850873801644117e-06,0.0009721433162616152,0.006952335452307389,0.00945561775401062,0.002610108410023184,3.4838369604417324e-05,-6.0438171018985424e-06,0.0015274576234616606,-0.0007597916603518272,3.932404262248229e-05,0.0026030105482028037,0.0002683566590232838,0.0002551691107004141,0.00024934925725144427,-2.2708589473768676e-05,0.0345112368724437,0.0005443463639696713,0.16080182220071834,5.679986957554705e-05,0.010187764077853845,0.0002609658590890026,0.00021278804375983885,8.014051056292115e-05,-8.583364177619168e-06,0.0010737142186215735,0.00012750411498130022,0.0003478195642497261,2.5144833473664382e-05,0.011837123815369582,3.7503881426136434e-05,8.70819314031828e-05,-0.0030568929308462285,0.012862184351040157,0.002099252198708809,-0.0013172936116223905,0.00243961118832318,0.04619589308244822,0.0009883589967837867,0.0007503323356513247,0.015318102590063007,-0.00027138915104849665,9.566351199668975e-05,0.021317177757012744,0.012781451057645303,-3.444945412639733e-05,0.00013526681871603007,-0.00017753511969953613,6.318763136050159e-05,1.2676717576568614e-05,9.859226996328229e-05,3.520673248335693e-05,0.007810072812798381,0.0006893018264189174,0.009445757479345389,0.00025087994064775155,1.2155969669663596e-06,0.0004346764900020161,-0.005371125669136502,-2.8959357792232316e-05,7.895634724235646e-05,2.1907942541160672e-07,-3.439050577358843e-05,-0.018066107884953088,0.0010458535138392134,0.0031849053562303074,3.6436501836694814e-05,0.24985838153743006,0.0006733245463781278,0.015794921950861487,4.372218126145189e-05,0.00014322007405303692,0.011468452372290942,0.00019058488431993994,0.0004402060752019824,0.0009208500475770813,0.025845900570075242,-6.5911759050081585e-06,7.408081107388042e-05,0.0061234610818419865,0.002496076936767074,0.0009481284993735587,-0.0004913838082831921,0.0011847853574920133,0.00014352273661876066,0.0011927111058202382,1.680678293552803e-05,0.00010002480985056056,-6.81248354541081e-06,-4.631877122339228e-06,-0.00021044124071283504,-1.5946300600292433e-05,0.001500271572137878,-0.00035084414308661537,5.1897539767607124e-05,-1.6775252879762267e-05,0.0009916385429766866,0.0003189290792387339,0.004354567167872966,0.002581255551381291,-0.0017100894208294543,0.00030727997447807433,2.932074604124038e-06,0.0015592363900954996,0.001585371207270403,5.5796037901810914e-05,-8.15546775089485e-05,0.0008651208955278725,0.004705650173482942,0.00019526588622000195,-1.034768649054452e-05,0.00017618341981923672,0.00036519467939127067,0.0007826495671066003,-0.0006862662919526537,0.00011124138109653012,0.014511951545213723,-1.2497950896308186e-05,2.152881183863149e-06,-5.780369977028434e-06,1.8872323850919895e-05,-0.0008251376496946914,2.285968611843936e-05,-1.0474675665531552e-05,0.0005967107178778687,0.00033452405985447576,0.0008667876377156547,0.003324082447943156,0.0006214788592450761,0.014881801795011071,0.005489137755127181,0.001902434975790283,2.0715938669734565e-05,0.012121165451191589,0.14402870623307465,-2.038712969982325e-05,-0.00031415921610152497,0.001998517969592303,0.0004057710227690621,-0.00011995384483027617,0.0003006301598709536,0.0009149682339361327,-0.00024441109768436563,0.1117136917991513,0.00019375894003162338,0.05186748250302499,0.000459365471366477,-5.58401599658895e-05,2.5072194808770576e-06,0.00011512188280037794,-4.069066317334155e-05,0.00039241892246780295,1.5329546410820035e-07,6.59438009792855e-05,0.007037079440332607,-0.00029957741640536275,9.237207981340896e-05,0.00036026790747314215,2.061578995793482e-05,1.4687424489191241e-05,0.002063129549300456,0.0001494844751742581,-1.4447246350500118e-05,5.624541913896972e-05,0.008380677343475319,0.0019306128276403993,0.0023312692062712323,0.0014270362133443379,0.00026835580332470175,0.011040054811708947,1.87566799219108e-05,7.571636171056956e-05,-7.259499333370949e-06,3.8679054089012485e-05,2.5796064534000128e-05,2.4292548201354514e-05,0.074810309556491,0.000688203924080841,0.0006645969156640553,7.634105337669885e-05,0.0006063623077209482,1.1019282319974951e-05,-0.00018530309759778098,0.00033914938424313667
CNTRL82,4.5923492409247356e-05,-0.0001446578695536502,1.4919223614945446e-06,-1.1143398429977963e-05,-6.046971619103373e-07,0.001318707405698526,0.0005169006117370289,0.002750957645669584,1.980483775968888e-06,-4.912161445337462e-06,-0.002987456622069267,0.00017599955378142922,0.0007129781998794658,0.00014127056129187272,0.00010864787954445248,0.00027571249160060225,0.010807079551073115,0.00945561775401062,1.6296020293844683e-06,3.4838369604417324e-05,-6.0438171018985424e-06,0.0017024135051523508,0.011690347759688044,3.932404262248229e-05,0.006360574837230964,0.0002683566590232838,-1.7689679684050666e-05,0.00024934925725144427,2.574310179511099e-05,0.00752848671851826,-0.0005729044280623164,-0.0010626035245404203,0.0002644510633990988,0.013766631501973773,0.0002609658590890026,0.00021278804375983885,8.014051056292115e-05,5.120639645986599e-05,0.0010737142186215735,-4.1087907686109904e-05,0.0003478195642497261,0.009125602922972348,0.011837123815369582,0.029686336632565785,0.0002586227895247376,-0.0029104210081684276,0.003766140059293689,0.0004365563305580421,0.04231873571762225,-0.0009500891829638839,0.019631040413188743,0.0012975629687046204,0.0031957123465269164,0.0008828130333828638,-0.00027138915104849665,-1.4749810123973944e-06,0.003391492598950621,0.012606115812430208,-9.37616880316471e-06,0.00013526681871603007,0.00035965640546616035,6.318763136050159e-05,1.2676717576568614e-05,0.0005292961618037895,3.520673248335693e-05,0.009959898824323469,0.0005143435920062161,0.014327099920615214,-0.00014222545179093084,1.2155969669663596e-06,0.0005856095048079836,0.002431544048138872,0.002576492989439718,7.895634724235646e-05,2.1907942541160672e-07,0.00010386752081022127,-0.017332972965948865,4.799361944677519e-05,0.00391055085206676,3.6436501836694814e-05,0.030346937018330356,0.0006733245463781278,0.015794921950861487,4.372218126145189e-05,0.0002570980431985111,0.011468452372290942,0.00019058488431993994,0.0004402060752019824,0.00030770058530163284,0.0006288118047024296,0.00038693410806142707,-2.4174135395251003e-05,0.09870421922663636,0.002149349623725102,0.0009481284993735587,-0.0004913838082831921,0.0004044992174112494,0.000255763916336898,-1.0353890477801686e-05,1.680678293552803e-05,-1.265124529165233e-05,0.00010483352702782589,-3.6189154466729015e-05,-0.00021044124071283504,-5.5370783709508565e-05,-0.007260080184709512,-0.00032631311032545684,1.557443770976711e-06,7.462727245306345e-06,0.00024542909485915224,0.00020539451614737838,0.004354567167872966,0.002581255551381291,0.012829200957762358,-7.519008065433788e-05,2.932074604124038e-06,0.0015592363900954996,0.0017605529197948298,0.00018680740799484054,-8.15546775089485e-05,0.0008651208955278725,0.004705650173482942,0.00019526588622000195,0.00015974697169817515,0.00017618341981923672,0.0005405247001765518,0.00031442308799731254,-0.0002949302241230308,6.360708838732651e-06,0.0475072594717118,0.00011394327630255267,2.152881183863149e-06,2.4522495191278644e-05,0.00042656645539152887,-0.0024707400446863014,2.285968611843936e-05,-1.0474675665531552e-05,0.0007495419845204236,0.000165182782189691,0.0006937269785011943,0.003324082447943156,0.0035561922381215044,0.014881801795011071,0.005489137755127181,0.0240437472710753,2.0715938669734565e-05,0.012121165451191589,0.14342034598634365,-2.038712969982325e-05,-0.00031415921610152497,8.81950571248694e-05,0.0017658445960310638,0.00017894972611485907,0.0003006301598709536,0.0009149682339361327,0.00032552743149270077,0.014161841954177481,7.572641372631278e-05,0.15673753101134918,0.00479463609017811,-5.58401599658895e-05,2.5072194808770576e-06,0.00011512188280037794,-1.620336376162108e-05,0.0001488483031191684,1.5329546410820035e-07,-3.419566138320422e-05,0.007037079440332607,-0.0002751348368454108,0.002355171707705336,0.0005355257125759685,2.061578995793482e-05,0.00015846586767124713,0.010623287033066838,0.0004837866902043673,0.00010693034673200268,5.624541913896972e-05,-0.0039461901062567695,0.00020147492629253604,0.0023312692062712323,0.0012580927976304566,-3.233223017700993e-05,0.011040054811708947,1.87566799219108e-05,7.571636171056956e-05,0.0003245793116650607,3.8679054089012485e-05,2.5796064534000128e-05,-5.627371818688271e-05,0.11302963963935764,0.000688203924080841,0.0006645969156640553,7.634105337669885e-05,0.0006063623077209482,1.1019282319974951e-05,-0.00018530309759778098,0.00033914938424313667
