,Abiotrophia,Acetanaerobacterium,Acetitomaculum,Acetivibrio,Acetoanaerobium,Acetobacter,Achromobacter,Acidaminobacter,Acidaminococcus,Acidovorax,Acinetobacter,Actinobacillus,Actinobaculum,Actinomyces,Adlercreutzia,Aerococcus,Aeromonas,Aggregatibacter,Akkermansia,Alcaligenes,Alistipes,Alkalibacter,Alkalibacterium,Alkalibaculum,Alkaliphilus,Allisonella,Allobaculum,Alloscardovia,Anaerobiospirillum,Anaerobranca,Anaerococcus,Anaerofilum,Anaerofustis,Anaeroglobus,Anaerophaga,Anaeroplasma,Anaerorhabdus,Anaerosphaera,Anaerosporobacter,Anaerostipes,Anaerotruncus,Anaerovibrio,Anaerovorax,Aquabacterium,Aquaspirillum,Arcanobacterium,Arthrobacter,Asteroleplasma,Atopobium,Atopostipes,Azonexus,Azospirillum,Bacillus,Bacteroides,Barnesiella,Bdellovibrio,Bifidobacterium,Bilophila,Blautia,Brachybacterium,Brachyspira,Bradyrhizobium,Brevibacillus,Brevibacterium,Brevundimonas,Bulleidia,Burkholderia,Butyricicoccus,Butyricimonas,Butyrivibrio,Caldilinea,Caldimonas,Caloramator,Campylobacter,Carnobacterium,Catenibacterium,Catonella,Cedecea,Cellulomonas,Cellulosilyticum,Cerasicoccus,Chryseobacterium,Citrobacter,Cloacibacillus,Cloacibacterium,Clostridium_III,Clostridium_IV,Clostridium_XI,Clostridium_XII,Clostridium_XVIII,Clostridium_XlVa,Clostridium_XlVb,Clostridium_sensu_stricto,Collinsella,Comamonas,Coprobacillus,Coprococcus,Coraliomargarita,Coriobacterium,Corynebacterium,Cronobacter,Cryptobacterium,Cupriavidus,Dehalobacter,Delftia,Denitrobacterium,Dermabacter,Desmospora,Desulfitobacterium,Desulfobulbus,Desulfohalobium,Desulfosporosinus,Desulfotomaculum,Desulfovibrio,Dethiobacter,Dethiosulfatibacter,Devosia,Dialister,Dietzia,Dongia,Dorea,Dysgonomonas,Eggerthella,Elizabethkingia,Elusimicrobium,Enhydrobacter,Enterobacter,Enterococcus,Enterorhabdus,Eremococcus,Erwinia,Erysipelothrix,EscherichiaShigella,Ethanoligenens,Eubacterium,Facklamia,Faecalibacterium,Fastidiosipila,Filifactor,Finegoldia,Flavobacterium,Flavonifractor,Fodinicurvata,Francisella,Fusobacterium,Galbibacter,Gallicola,Gardnerella,Gemella,Gemmiger,Geoalkalibacter,Geobacillus,Georgfuchsia,Geosporobacter,Gordonibacter,Gracilibacter,Granulicatella,Haemophilus,Hafnia,Hallella,Halochromatium,Halomonas,Haloplasma,Helcococcus,Helicobacter,Heliobacterium,Herbaspirillum,Hespellia,Holdemania,Howardella,Humibacter,Hydrogenoanaerobacterium,Hydrotalea,Hymenobacter,Janthinobacterium,Jonquetella,Kangiella,Kiloniella,Klebsiella,Kluyvera,Kocuria,Lachnobacterium,Lactobacillus,Lactococcus,Lactonifactor,Leptotrichia,Leucobacter,Leuconostoc,Limnobacter,Listeria,Lutispora,Lysinibacillus,Mangrovibacter,Marispirillum,Marvinbryantia,Megamonas,Megasphaera,Mesoplasma,Methanobrevibacter,Methanosphaera,Methylobacterium,Microbacterium,Micrococcus,Mitsuokella,Mobiluncus,Modestobacter,Mogibacterium,Moorella,Moraxella,Morganella,Moryella,Mucilaginibacter,Murdochiella,Mycobacterium,Mycoplasma,Natronincola,Negativicoccus,Neisseria,Nesterenkonia,Nocardioides,Nonomuraea,Nosocomiicoccus,Novispirillum,Novosphingobium,Odoribacter,Olsenella,Oribacterium,Oscillibacter,Oxalicibacterium,Oxalobacter,Paenibacillus,Paludibacter,Pantoea,Papillibacter,Parabacteroides,Paracoccus,Paraeggerthella,Parapedobacter,Paraprevotella,Parasporobacterium,Parasutterella,Parvimonas,Pectobacterium,Pediococcus,Pedobacter,Pelistega,Pelomonas,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Phyllobacterium,Planobacterium,Plesiomonas,Pontibacter,Porphyromonas,Prevotella,Propionibacterium,Proteocatella,Proteus,Providencia,Pseudobutyrivibrio,Pseudoflavonifractor,Pseudomonas,Pseudoxanthomonas,Psychrobacter,Psychromonas,Pyramidobacter,Ralstonia,Raoultella,Rhizobium,Rhodococcus,Rhodospirillum,Rikenella,Robinsoniella,Roseburia,Rothia,Ruminobacter,Ruminococcus,Saccharibacillus,Saccharofermentans,Salmonella,Sarcina,Scardovia,Schlegelella,Schwartzia,Selenomonas,Serratia,Shewanella,Shimwellia,Shinella,Shuttleworthia,Slackia,Sneathia,Soehngenia,Solibacillus,Solobacterium,Sphingobacterium,Sphingobium,Sphingomonas,Sphingopyxis,Spirochaeta,Spiroplasma,Spirosoma,Sporacetigenium,Sporanaerobacter,Sporobacter,Sporosalibacterium,Sporosarcina,Staphylococcus,Stenotrophomonas,Streptacidiphilus,Streptobacillus,Streptococcus,Streptomyces,Subdoligranulum,Succinatimonas,Succiniclasticum,Succinivibrio,Sulfuritalea,Sutterella,Syntrophococcus,Syntrophomonas,TM7_genera_incertae_sedis,Tannerella,Tepidibacter,Tepidimicrobium,Tessaracoccus,Thermanaerovibrio,Thermoanaerobacter,Thermogymnomonas,Thermotalea,Thiohalobacter,Thiomonas,Thioprofundum,Tindallia,Tissierella,Treponema,Turicibacter,Unassigned,Ureaplasma,Vagococcus,Vampirovibrio,Varibaculum,Variovorax,Veillonella,Vibrio,Victivallis,Virgibacillus,Vulcanibacillus,Weissella,Yersinia,Zimmermannella
4EP1,inf,inf,inf,inf,inf,36.4046,inf,4.2840424e+31,inf,4.093505e+24,2.3143275e+29,inf,inf,6.29257e+16,inf,inf,0.4160658,6.0838695e+23,inf,3.1455678e+18,inf,inf,2969704000.0,inf,inf,inf,inf,inf,1.740038e+35,inf,inf,inf,inf,9.1655975e+19,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.311434e+21,inf,inf,inf,2.9790928e+33,inf,inf,inf,inf,inf,inf,1.1695622e+18,799.80817,inf,inf,764084.8,inf,inf,inf,7.2432307e+36,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1358201100000.0,inf,inf,815044800.0,1119909.8,inf,inf,inf,inf,inf,16025225000.0,inf,inf,inf,5.710487e+34,inf,inf,inf,inf,3.357804e+26,inf,2.1562777e+27,inf,inf,inf,14521.965,0.089437984,inf,inf,inf,inf,2670179.8,7.3089604,inf,inf,inf,inf,inf,2.1987228e+17,29493625000.0,inf,inf,0.16732174,inf,inf,inf,2.2876389e+21,inf,5890517.5,inf,inf,inf,102280.54,inf,inf,inf,inf,3.4912585e+23,inf,inf,inf,inf,inf,inf,inf,inf,0.03928221,inf,inf,inf,inf,inf,inf,7.5652424e+36,3.3279343e+26,12967.031,inf,inf,inf,inf,inf,inf,inf,3.3417128e+32,inf,1.8212588,1.325519,inf,0.0066935252,inf,inf,inf,inf,inf,inf,0.024102228,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.1757727,inf,inf,3.9839622e+27,inf,inf,inf,inf,1.7384481e+24,inf,inf,9065.8,inf,inf,inf,159355550000.0,153586680000.0,inf,inf,inf,inf,inf,inf,inf,31107.47,0.025956504,inf,inf,inf,inf,inf,48595.992,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,99.98898,inf,inf,inf,inf,inf,5.1030506e+30,inf,inf,1.9837118e+26,inf,inf,inf,inf,inf,1.0136703e+35,inf,1.4466608e+16,6.0017242,inf,inf,inf,inf,10817.823,inf,inf,0.0008287423,2.1608781e+32,2.4406803e+17,inf,inf,6.411257e+23,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.251636e+26,inf,8072995000000.0,inf,inf,inf,inf,1.6256276e+35,inf,inf,inf,inf,inf,inf,13.376334,inf,4277674400000.0,inf,inf,0.00035116845,1902341.9,inf,inf,4149.0615,673.0119,inf,4.986771e+20,inf,109713280000.0,inf,inf,inf,inf,277.96524,inf,3.676515e+27,inf,inf,9.883056e+33,inf,12065964000.0,8.477824e+18,inf,inf,8.5572195,8.482515,9.124964e+28,3.1443788e+36,inf,inf,inf,inf,inf,inf,215237.0,inf,inf,317.10995,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,8.974045e+20,0.98826975,128547.93,inf,5.8461564e+33,20603560000.0,inf,inf,inf,74343310000000.0,inf,inf,inf,inf
4EP10,inf,inf,inf,inf,0.150061,35653692.0,inf,inf,22.625082,inf,inf,1583978.6,inf,inf,inf,inf,0.08916794,inf,inf,3092.0254,0.11254287,5.4805873e+32,518129.44,inf,inf,1.4144047e+29,291307970000000.0,7.0608833e+28,24519.219,3.8585343e+24,7.268903e+24,inf,inf,51.457783,inf,inf,inf,inf,25789296.0,inf,inf,inf,9.745966e+35,0.1394747,14.379876,inf,inf,0.17180406,inf,inf,inf,8.755496,inf,8863881.0,2881159600000000.0,0.01939367,inf,inf,514.79425,inf,inf,inf,2.8015642,inf,inf,1740172.9,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,269847550.0,0.08210465,5991031300.0,1.2334188e+18,inf,4826.8867,inf,inf,12612534000000.0,5.438407,inf,2.5337763e+25,inf,inf,inf,inf,inf,inf,inf,inf,1.1609133e+31,inf,inf,48936670000.0,inf,inf,inf,inf,inf,inf,1.3430455,inf,inf,inf,inf,inf,0.020624308,0.010963967,inf,inf,0.0037844055,inf,inf,inf,1.6641864e+17,inf,63.698696,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,83184680000000.0,0.00049351255,inf,1.654849,inf,0.010102313,inf,inf,inf,555.836,inf,59252635000000.0,inf,1371329700000.0,inf,inf,0.0842982,inf,inf,inf,inf,inf,1.0616939e+25,inf,inf,1.8594003e+30,7035511000000.0,inf,237197500000.0,inf,inf,inf,inf,inf,inf,inf,207.44533,inf,inf,209.85664,inf,inf,inf,inf,6.030442e+20,inf,inf,inf,inf,inf,767664260.0,inf,2.8818363e+16,inf,0.015637437,inf,inf,0.0070824386,2.178458e+18,inf,inf,4.3217753e+18,inf,inf,inf,149658430.0,inf,416532540.0,inf,inf,inf,156.04813,0.0017995844,inf,631.3791,0.00011625038,inf,inf,inf,8.0221485e+16,inf,1.7590277e+19,inf,inf,inf,1130554500.0,1162041.1,216.40292,inf,1.496356e+16,inf,inf,2737766700.0,inf,13772843000000.0,inf,inf,inf,inf,inf,inf,0.9402684,inf,inf,inf,inf,inf,inf,inf,inf,2.1658562e+16,4.0874476e+26,inf,inf,inf,8.200068e+22,inf,inf,1.1282814e+36,8.922957e+27,inf,inf,962570.0,1.2877678e+29,6964438000.0,inf,inf,inf,inf,3.5535262e+16,1.290298e+36,inf,387773470000000.0,1.4307162e+32,inf,977.71173,inf,248.90004,9.195302e+27,inf,inf,5308334000000000.0,inf,inf,inf,inf,inf,inf,4.8131766e+31,0.0025239096,5.3788774e+29,inf,inf,inf,0.009239252,inf,inf,inf,0.010433545,inf,inf,inf,inf,inf,inf,inf,inf,0.00019859971,inf,inf,9.139846e+16,1373844600.0,inf,1071969860.0,inf,1.23014615e+29,inf,inf,inf,inf,inf,inf,893670600000000.0,4004.2522,3.1312172e+31,inf,inf,inf,inf,0.007367364,inf,inf,2252677600000.0,54359.273,inf,16460.023,388.61215,inf,inf,inf,inf,inf,inf,inf,2.1822652e+30,5.396188e+23,inf,4.319081e+18,inf,1.19058e+20,inf,401404600.0,134.05225,inf,inf,inf,51822498000.0
4EP12,inf,inf,inf,inf,inf,inf,1.1722466e+22,inf,inf,inf,inf,2.4224069e+16,inf,inf,inf,inf,53069156.0,2889369600.0,inf,1827590.5,2.8887606e+16,inf,inf,inf,inf,inf,inf,inf,inf,3.711929e+24,inf,inf,inf,54.831463,inf,inf,inf,inf,inf,1.3467545e+16,inf,inf,inf,0.0022543927,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.301121e+18,inf,9.940564e+27,inf,inf,9.444233e+27,inf,inf,inf,inf,inf,inf,inf,5.618519e+18,inf,inf,inf,inf,3.4598695e+19,inf,inf,283238.03,inf,inf,inf,inf,11867668000000.0,inf,inf,inf,inf,inf,1.1889564e+33,inf,inf,inf,inf,inf,1.6671582e+25,inf,inf,inf,inf,inf,5554.3506,172046320000000.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0047396827,inf,inf,inf,1.030076e+19,inf,inf,0.012084362,2.3975444e+32,inf,1.4144995,7.94168e+36,inf,inf,2.3515496e+22,inf,inf,inf,inf,inf,inf,inf,inf,6.7309695e+29,inf,inf,inf,inf,0.00015196986,inf,170046.67,inf,inf,inf,inf,inf,625.9033,inf,inf,inf,2.7673035,inf,inf,4543974000000000.0,inf,inf,7.2166056e+36,inf,inf,inf,inf,inf,1.1883258e+22,6.158346e+23,inf,inf,inf,inf,inf,inf,inf,43634487000.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.1423e+22,4.5450564e+16,0.012801756,inf,inf,11035578000.0,9.046282e+34,5.1697484e+24,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3606229600000000.0,1.4816453e+21,330939140000.0,1.2597093e+21,inf,0.0031366379,inf,inf,inf,inf,inf,5681609000000000.0,inf,inf,inf,1010273860.0,inf,inf,inf,inf,1.1189109e+16,inf,inf,inf,inf,inf,inf,inf,inf,2.677665,inf,0.04217532,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,75448810000.0,inf,inf,inf,0.022519574,inf,1554179300.0,inf,47657.47,8.2260726e+33,inf,inf,inf,inf,inf,inf,inf,1.1939634e+26,inf,7.209705e+27,14647450000.0,inf,inf,120310.51,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.00029510597,inf,inf,inf,inf,7.728008e-05,inf,inf,41742.508,1480.2267,inf,inf,inf,1.4127433e+23,inf,129110590000.0,817763300000.0,inf,96.301994,inf,inf,inf,inf,inf,inf,inf,5.7782825e+26,928684.75,inf,inf,inf,122889.33,1268893700000000.0,inf,inf,inf,inf,inf,inf,inf,0.0029257946,inf,3280950000.0,1.7652421e+22,0.024674669,inf,inf,696.5589,inf,2.6418875e+33,inf,inf,inf,inf,185082220.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4EP15,1.2394666e+32,inf,inf,inf,inf,inf,inf,0.29521528,inf,inf,inf,2.831311e+22,2.2332185e+16,3.9440008e+17,inf,301721450000.0,0.0025712326,inf,inf,inf,inf,inf,5.7834033e+33,inf,inf,inf,274484600.0,inf,0.0005376358,inf,inf,inf,inf,1204.7877,inf,inf,inf,inf,1.4534109,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.6972164e+20,inf,inf,inf,2.1462646e+28,inf,inf,3.441933e+36,3.751367e+24,inf,inf,inf,3568984800.0,inf,inf,inf,inf,inf,inf,inf,inf,1.1190504e+31,inf,inf,inf,30281134000000.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.624293e+29,inf,3.0499807e+21,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,37087.6,0.0018744547,inf,inf,inf,inf,8.569226e+27,inf,0.42787647,inf,inf,1.2038878e+17,inf,3039024.8,79599250000000.0,inf,inf,0.002337446,inf,inf,inf,3.7139786e+35,inf,2.5085224e+17,inf,1.5800996e+30,inf,3.095259e+34,inf,inf,inf,inf,inf,inf,inf,2.4645587e-05,inf,inf,inf,inf,inf,1.1486762e+19,inf,inf,inf,1.3249994e+20,inf,4.810662e+26,2485.125,855578560000000.0,0.00038286555,inf,inf,inf,inf,inf,inf,inf,inf,inf,267229530000.0,0.035557482,15005707000.0,0.02212203,3.3517015,inf,inf,inf,1188002800.0,inf,0.005959128,inf,inf,inf,inf,inf,1.3627996e+27,inf,inf,inf,inf,inf,inf,inf,0.00019976801,inf,inf,4.0269306e+35,inf,inf,14978221000.0,3042194200000.0,inf,inf,inf,1.1407535e+33,inf,inf,inf,31559970.0,inf,inf,inf,inf,inf,inf,8.312763e+32,inf,inf,3.444909e+26,inf,inf,inf,inf,inf,2.4271169e+36,inf,inf,inf,2.2255964e+25,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.4404884e+27,inf,23209.033,inf,inf,inf,inf,inf,inf,inf,36168190000000.0,7.920812e+21,inf,inf,inf,inf,41305760.0,inf,8.263691e+18,0.013606215,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,67.3863,inf,inf,inf,inf,0.00048289937,inf,616.4252,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0036146874,inf,0.2661365,1.07031915e+30,inf,6941.9717,inf,4.839292e+31,inf,1.2369027e+23,2.1677701,11.641993,inf,inf,213156560000.0,inf,1.6599218e+26,inf,2748720000000.0,1.8560408e+23,inf,inf,459830170000.0,inf,inf,inf,104110.07,inf,inf,inf,9.499705e+33,74708200000000.0,42380340000000.0,6.0550377e+36,inf,inf,inf,inf,inf,inf,inf,inf,26890716.0,1194267000000000.0,inf,inf,inf,inf,inf,inf,6.3424536e+28,inf,inf,inf,0.95304084,1.2031175e+20,inf,inf,1178219000000.0,inf,inf,inf,inf,0.038507205,inf,inf,1.3385055e+24,inf
4EP17,inf,2.1670607e+31,9.0967374e+36,inf,inf,inf,inf,inf,inf,1.2111636e+26,inf,2.8336921e+32,0.002801766,inf,inf,inf,662.0836,533995880000.0,inf,inf,inf,inf,0.0012955727,inf,inf,inf,inf,1.1932449e+22,8865.895,inf,inf,inf,inf,3.5691125e+16,inf,inf,inf,inf,inf,7343064000000000.0,inf,inf,inf,inf,inf,inf,inf,3.5972676e+24,inf,inf,inf,inf,inf,8.310393e+29,inf,inf,inf,inf,1.2571169e+28,inf,inf,104053410000.0,0.04708709,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.1307285e+33,inf,inf,0.36504763,0.00809518,inf,inf,inf,inf,inf,inf,6.8004644e+36,1.4693637,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,19.02291,335.61755,89477.07,251.76077,inf,inf,inf,inf,1.603428,6.377961e+24,6.716161e+33,inf,inf,inf,27162320000.0,12.62206,inf,inf,0.00026243768,1.7687107e+18,inf,inf,6919.167,inf,inf,inf,inf,inf,inf,inf,0.7986436,inf,inf,inf,inf,1135709200000000.0,0.0012339464,inf,1.429756e+24,inf,0.002097871,inf,inf,inf,inf,3807777300.0,90423116000.0,inf,inf,2.413969e+26,inf,50024820.0,inf,inf,inf,inf,inf,inf,inf,2142302700000000.0,inf,2.7309673e+18,863135.2,6.7343526e+19,1.2031797e+27,inf,inf,1.6009798e+24,inf,10.065064,inf,0.53897893,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.300892,inf,317.25507,inf,inf,3451414000.0,4.4577066e+29,inf,inf,736.6,inf,inf,inf,1.2448734e+28,inf,inf,inf,inf,inf,inf,29421.158,inf,32.848347,0.12201781,inf,inf,inf,inf,inf,8.4555e+25,7.656706e+19,inf,inf,4.0156837e+22,inf,inf,inf,inf,inf,inf,1922843.1,inf,inf,inf,inf,inf,2.716544e+26,inf,inf,55728.797,40766810000.0,inf,inf,inf,inf,inf,inf,3.0044175e+26,16943372.0,inf,inf,inf,inf,inf,4745.5786,1.5903265e+16,3.51242e+27,2.0880009e+36,inf,inf,2.3930178e+22,inf,inf,inf,8.229175e+25,inf,inf,9.758562e+20,4829169700.0,inf,1774343.9,inf,inf,33340240.0,inf,2.8747406e+26,inf,5.9918988e+35,inf,inf,inf,inf,inf,inf,8.820607e+19,inf,7299568.5,0.0009731726,inf,1.9682977e+23,6.1325466e+23,inf,1590266.1,inf,inf,inf,0.0008443402,inf,inf,7042.39,inf,inf,inf,inf,inf,0.0022546528,413022080.0,inf,4.0390585e+16,0.014828808,inf,inf,inf,1133.7996,inf,inf,inf,52724.332,inf,11002787000000.0,inf,inf,inf,inf,inf,inf,inf,57343216000000.0,inf,inf,2.6519666,inf,inf,1.9500298e+21,1.283338e+27,inf,inf,1.03017254e+33,inf,inf,inf,inf,0.013989706,inf,182735.72,inf,inf,inf,inf,inf,2.4508119e+19,2864714000000000.0,inf,4.184067e+17,inf
4EP19,inf,inf,inf,inf,inf,108180760.0,inf,1085.1373,inf,inf,inf,5.5721936e+24,inf,2.8922242e+31,inf,inf,1175270700000.0,inf,inf,1537.6096,inf,inf,inf,inf,inf,inf,inf,3731274900000000.0,5.5627556,11791937.0,inf,inf,inf,125948764000.0,inf,1.8642464e+25,inf,inf,inf,10431576000000.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.0821074e+24,inf,61039430.0,inf,33293710.0,inf,inf,inf,inf,4.1267852e+18,inf,inf,inf,197.79475,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,8.37557e+32,169725.34,696653900000000.0,inf,inf,8595.408,inf,inf,6.040855e+17,inf,inf,850571260.0,inf,inf,9.260917e+25,inf,inf,inf,inf,0.0055192113,inf,inf,inf,0.16721837,inf,inf,inf,inf,inf,9.626759e+16,34333.887,inf,inf,inf,inf,inf,48.655926,inf,inf,inf,0.000268257,inf,inf,inf,0.08244317,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,8960428000000.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.9807775e+25,2.4716587e+32,inf,791.92615,4.335275e+22,46022.29,inf,inf,6.3832623e+24,inf,inf,inf,inf,inf,inf,721019970.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,23400.62,inf,1.4497533e+23,2.9276052,inf,inf,inf,2247847.5,inf,inf,inf,inf,2.309015e+34,inf,inf,3.071692e+23,inf,6.699262e+31,inf,inf,inf,0.0003429365,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.0103213e+24,inf,inf,inf,inf,inf,inf,0.81758446,inf,inf,inf,inf,inf,inf,3.8320654e+35,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5038.7354,inf,inf,inf,inf,inf,inf,inf,1.20666e+17,2826205000000000.0,4.0418638e+31,inf,0.13595127,1592032.2,inf,inf,inf,inf,inf,1.0798106e+32,28435672000000.0,inf,0.40512946,inf,inf,2.6078422e+22,inf,570584800000000.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.009481323,inf,inf,inf,inf,0.0010085319,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.6210778e+26,inf,inf,inf,inf,9.834002e+17,inf,0.003965764,inf,inf,inf,inf,inf,inf,inf,2253.1885,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.5283545e+28,3.9612405e+28,5.0636513e+16,inf,inf,inf,inf,inf,inf,inf,1.3155581e+20,inf,inf,inf,7.555826e+26
4EP20,187734100000000.0,inf,inf,2.508731e+32,inf,inf,inf,1842385500.0,inf,2.0938199e+28,108207.6,inf,20030080.0,inf,inf,inf,inf,inf,inf,33567530000000.0,2.893432e+16,inf,inf,inf,inf,inf,1.2364049e+26,inf,inf,8602465.0,inf,inf,7.028317e+33,2.1743558e+25,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.011636786,inf,inf,172546.39,inf,inf,inf,inf,4116574.5,inf,inf,1.3881228e+17,inf,inf,inf,inf,0.00053365005,inf,inf,1.9525736e+17,1.7658737e+23,inf,inf,inf,inf,inf,inf,86432376.0,1.0297779e+29,inf,inf,1.2900879e+21,11181344.0,inf,inf,inf,inf,1.3383572e+20,inf,4.7371662e+36,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.47667632,inf,inf,9902.451,30002.205,inf,inf,7.1789657e+16,inf,inf,inf,1.3128968,9.743586e+31,inf,inf,inf,inf,5.986867e+23,708.1768,inf,inf,3.111804e+18,inf,6277055000000.0,inf,1.367455e+18,inf,inf,inf,776077900000000.0,inf,6.9317746,inf,inf,2.28805e+25,inf,inf,inf,inf,inf,inf,81792980.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29364210000.0,143.27367,77917160000.0,inf,inf,inf,inf,inf,inf,inf,inf,194583.44,1.9725283e+19,17479086000.0,3.141585e+20,2820254.0,169.55226,inf,inf,inf,6.603335e+23,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.261833e+18,2.4407523e+30,inf,inf,inf,inf,2130914.5,inf,inf,inf,inf,inf,349968360000000.0,4.2937546,inf,inf,inf,90254.58,inf,inf,50.525482,8740813.0,inf,inf,inf,inf,inf,inf,inf,234001310000000.0,inf,783349.44,inf,inf,inf,inf,inf,9.344338e+16,inf,inf,inf,5616948700.0,inf,inf,inf,inf,11295617.0,inf,0.07929169,inf,inf,inf,inf,inf,inf,110.93071,inf,2.0701852e+22,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.1902504e+22,inf,inf,inf,13069398000.0,inf,inf,inf,inf,9295.731,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2764113.0,2.55424e+16,3.4453057e+22,inf,inf,inf,inf,inf,inf,inf,3.1559564e+35,inf,inf,2.9989993e+28,7347286.5,inf,inf,223632020000.0,inf,1.1058054,inf,inf,inf,5268634600000.0,3.7423626e+31,inf,5.407615e+33,7.24838e+28,inf,0.956491,inf,inf,inf,9.293868e+33,inf,inf,3.122463e+27,inf,inf,inf,inf,inf,inf,inf,inf,0.34424135,1.898381e+32,9.133808e+16,inf,inf,inf,inf,inf,inf,74688970.0,inf,136152080.0,2.4344093e+20,inf,inf,9.0291065e+24,inf,inf,2.59521e+22,inf,inf,inf,inf,3584.4277,inf,1029268500.0,1.4103608e+21,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
