cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,min_cluster_size,min_samples_token,batch_size,init,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm,scheduler
0.03,150,768,2,39,leaky_relu,double,0.1,100,8.828332307662912e-05,0.6041256189346313,0.1502484673370808,7,0.7674418604651163,14,5.0,128,xavier_normal,0.0500037392673182,6.140265690730797e-05,0.5684134671419885,leaf,0.3156315529469995,batchnorm,cosine
0.03,151,768,2,50,leaky_relu,double,0.1,100,0.0001375673129622,0.6081025004386902,0.0732433209279053,6,0.8624031007751938,9,5.0,128,xavier_normal,0.0497930138644717,1.6660445192910236e-05,0.5705007809406316,leaf,0.2347214404774136,batchnorm,cosine
0.03,155,768,2,50,leaky_relu,double,0.1,100,0.0001136647884107,0.4795939326286316,0.2527867359415529,9,0.5678294573643411,9,5.0,128,xavier_normal,0.0107654389675848,1.6696536346373646e-05,0.6978655047458834,leaf,0.264868884052532,batchnorm,cosine
0.03,156,768,2,49,leaky_relu,double,0.2,100,0.0001324156163452,0.5967512726783752,0.0543765158789891,11,0.7965116279069767,9,5.0,128,xavier_normal,0.0123313610904096,3.999957365370333e-05,0.7037794770248144,leaf,0.2685807418597465,batchnorm,cosine
0.03,157,768,2,52,leaky_relu,double,0.1,100,0.0001161252480013,0.5468363761901855,0.2372111354472117,5,0.8517441860465116,11,5.0,128,xavier_normal,0.0682519055285588,1.1601763656900254e-05,0.7022180016353332,leaf,0.2382800128615739,batchnorm,cosine
0.03,158,768,2,48,leaky_relu,double,0.1,100,0.0001129217627327,0.5814039707183838,0.0590746895707132,8,0.8023255813953488,9,5.0,128,xavier_normal,0.072691757708535,1.141648567382788e-05,0.6677218237825793,leaf,0.2933768637381401,batchnorm,cosine
0.03,159,768,2,48,leaky_relu,double,0.1,100,0.0001362838474351,0.6081575751304626,0.0422559424584505,7,0.8468992248062015,9,5.0,128,xavier_normal,0.0749159347068604,2.423011756115044e-05,0.7926199003379811,leaf,0.3744840879129255,batchnorm,cosine
0.03,160,768,2,52,leaky_relu,double,0.1,100,0.0001338974454272,0.789095938205719,0.2036751931110926,4,0.7286821705426356,9,5.0,128,xavier_normal,0.0722448551453929,2.4064782035559196e-05,0.7909250208601314,leaf,0.2009718100967205,batchnorm,cosine
0.03,161,768,2,48,leaky_relu,double,0.2,100,0.0001376277385941,0.5937154293060303,0.1218017773184764,6,0.8430232558139535,9,5.0,128,xavier_normal,0.0712420445224926,7.891645026566276e-06,0.6595060821040519,leaf,0.2786484349032086,batchnorm,cosine
0.03,162,768,2,48,leaky_relu,double,0.2,100,0.0003513862022997,0.4616457819938659,0.0931269160163966,5,0.810077519379845,9,5.0,128,xavier_normal,0.0753103570099644,8.463673562020704e-06,0.7945072182464421,leaf,0.2886482391493253,batchnorm,cosine
0.03,163,768,2,48,leaky_relu,double,0.2,100,6.84388378229476e-05,0.6021182537078857,0.1123376912239987,6,0.8187984496124031,8,5.0,128,xavier_normal,0.0770036909752664,8.690482560317323e-06,0.7922320225040245,leaf,0.2847919469689433,batchnorm,cosine
0.03,164,768,2,48,leaky_relu,double,0.2,100,0.0001520357156723,0.5683186054229736,0.1680336096293508,4,0.8410852713178295,9,5.0,128,xavier_normal,0.1176511816153604,4.421990971052672e-05,0.5318799575693947,leaf,0.269699136073638,batchnorm,cosine
0.03,167,768,2,49,leaky_relu,double,0.1,100,6.80280878649057e-05,0.5941876769065857,0.2050508102583865,6,0.6908914728682171,8,5.0,128,xavier_normal,0.0356909845539334,4.538480267406144e-05,0.535858679471672,leaf,0.3783857531714186,batchnorm,cosine
0.03,168,768,2,46,leaky_relu,double,0.1,100,2.026283820996123e-05,0.5878694653511047,0.1360098129241287,4,0.9089147286821704,9,5.0,128,xavier_normal,0.0350543157745456,4.687586769511759e-05,0.6022711078451743,leaf,0.3720226729882505,batchnorm,cosine
0.03,169,768,2,45,leaky_relu,double,0.1,100,4.141260465250899e-05,0.7154815196990967,0.1994256759854022,4,0.9050387596899224,10,5.0,128,xavier_normal,0.0383981826558861,1.6329086312739974e-05,0.6703422747311074,leaf,0.228799285851713,batchnorm,cosine
