cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,min_cluster_size,min_samples_token,batch_size,init,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm,scheduler
0.07,48,512,2,19,gelu,double,0.2,100,1.3685288126637797e-05,1.3798890113830566,0.17573997579698622,2,0.8632478632478633,5,5,64,kaiming_uniform,0.05336643728013011,2.615957527736982e-07,1.0722029494347725,leaf,0.6961721553034556,layernorm,none
0.01,46,512,2,56,gelu,double,0.2,150,1.0919193551479594e-05,0.9033580422401428,0.10269391849424547,3,0.6805555555555556,8,5,64,kaiming_uniform,0.05671154723450887,0.0004641553489641861,1.0619378166379698,leaf,0.6959469170667203,layernorm,none
0.01,47,512,2,61,gelu,double,0.2,150,1.2962919481686767e-05,0.825751781463623,0.10575910778044237,3,0.7457264957264957,8,10,64,kaiming_uniform,0.05366974203555919,0.0003529328695655361,1.0727087924201744,leaf,0.6967983255130925,layernorm,none
0.01,49,768,2,60,gelu,double,0.2,150,0.0006411275308130678,0.6163982152938843,0.13039060118186008,2,0.9465811965811965,8,5,128,kaiming_uniform,0.1615033669806339,7.298151367373712e-05,0.6002184375457901,leaf,0.7746963690686264,layernorm,none
0.01,52,512,2,64,gelu,double,0.2,100,0.00046677393794211425,0.4894478917121887,0.284382363659043,2,0.9465811965811965,5,20,64,kaiming_uniform,0.05037332608638863,1.1385252351744182e-06,0.8624437096256754,leaf,0.7080060778421201,layernorm,none
0.01,44,512,4,51,gelu,double,0.2,150,3.385008168457089e-05,0.6576913595199585,0.2069711262299689,3,0.8675213675213675,8,10,64,xavier_uniform,0.0748363543951191,0.0005116264885214013,1.062959301506401,eom,0.6991375135046403,layernorm,none
0.005,53,512,2,64,gelu,double,0.3,150,1.2350651601302565e-05,0.9196971654891968,0.09178741641889106,2,0.6527777777777778,5,20,64,kaiming_uniform,0.05131527465168802,0.0005185190792501908,1.1338069137881446,leaf,0.7645172592533569,layernorm,cosine
0.01,54,768,2,64,gelu,double,0.2,150,1.3504587046268352e-05,0.8422368764877319,0.13141033081383813,3,0.7361111111111112,5,5,64,kaiming_uniform,0.05073828684371672,0.0005693153077115654,1.1266395282881259,leaf,0.7608071983691942,layernorm,none
0.005,57,512,2,56,gelu,double,0.3,150,1.3303930758878895e-05,0.8959937691688538,0.08741131591660427,2,0.561965811965812,4,20,64,kaiming_uniform,0.038676816317822785,0.00021543490113793375,1.1445186948165045,leaf,0.7591918335991357,layernorm,cosine
0.005,61,512,2,62,gelu,double,0.3,150,1.7520943953614535e-05,0.6653022170066833,0.17101875873786904,2,0.5683760683760684,6,20,32,kaiming_uniform,0.010172835188290458,4.390081051708761e-05,0.874487867904982,leaf,0.6767025538124636,layernorm,cosine
0.005,64,512,2,55,gelu,double,0.3,150,2.0330286118469453e-05,0.7522733211517334,0.140003280031181,3,0.5982905982905983,3,20,64,kaiming_uniform,0.012411588176842405,0.00045999717395366264,0.8875559150353621,leaf,0.6736632569897603,layernorm,cosine
0.05,65,512,2,55,gelu,double,0.4,150,2.0508808674805072e-05,1.4363880157470703,0.13945696890548848,2,0.5972222222222222,5,20,64,kaiming_uniform,0.014091911192500646,0.0001312460256819892,0.88514871522098,leaf,0.6809231810154698,layernorm,cosine
0.005,67,512,3,50,gelu,double,0.3,150,1.0232611339840919e-05,0.8156785368919373,0.0771020159698945,2,0.6217948717948718,20,20,64,kaiming_uniform,0.012946833754850659,0.00011795878651508376,1.0149696617603818,leaf,0.6336596519937073,layernorm,cosine
0.005,75,512,3,47,leaky_relu,double,0.3,150,1.1889272011625703e-05,0.9978552460670471,0.10932276385968949,2,0.6794871794871795,16,20,64,kaiming_uniform,0.03590551945285474,5.894773555316612e-05,0.9559933976828299,leaf,0.7106640343804645,layernorm,cosine
0.01,94,768,2,61,gelu,double,0.2,150,0.0008130505209990687,0.4799541234970093,0.26016119018211953,3,0.9209401709401709,8,5,128,kaiming_uniform,0.03401613936598983,5.9515634595336175e-05,1.2105496016537143,leaf,0.7714278507753592,layernorm,none
0.01,95,768,2,60,gelu,double,0.2,150,0.000717873402754672,0.5992055535316467,0.10812383830432527,2,0.9145299145299145,8,5,128,kaiming_uniform,0.1710063283509206,2.8951738110558525e-05,1.208555623430194,leaf,0.77276604258716,layernorm,none
0.01,96,768,2,61,gelu,double,0.2,150,0.0006117838714326388,0.5900717973709106,0.2100770376704578,3,0.936965811965812,8,5,128,kaiming_uniform,0.1632364771252461,7.122366809896416e-05,1.2209127744779467,leaf,0.665711268732076,layernorm,none
0.01,93,512,2,57,gelu,double,0.1,150,1.7003401610897936e-05,0.7089356184005737,0.20584209342769239,2,0.7414529914529915,12,null,32,kaiming_uniform,0.0353450808202142,2.6686206546871263e-05,1.2167467400226546,eom,0.6443726842750832,layernorm,none
0.1,100,768,2,63,gelu,double,0.3,80,1.3378513158997698e-05,2.0593385696411133,0.09610961703192036,2,0.7029914529914529,15,5,128,kaiming_uniform,0.08676478259401743,3.095850740936542e-05,1.0547804107930083,leaf,0.6837849964712188,layernorm,none
0.01,97,768,2,60,gelu,double,0.2,150,0.0006184143852003038,0.5833500623703003,0.18416356460740993,3,0.9487179487179487,8,5,128,kaiming_uniform,0.17859255533925272,9.335206619557781e-05,0.5012615501648214,leaf,0.6850710095055204,layernorm,none
0.01,98,768,2,22,gelu,double,0.1,150,0.0004948184679386542,0.7071311473846436,0.29335785938942394,2,0.9155982905982906,7,5,128,kaiming_uniform,0.31061484029395336,2.7807692178527087e-05,1.3738122934541583,leaf,0.7337398188098477,layernorm,none
0.1,101,768,2,64,gelu,double,0.3,80,1.3215369349561889e-05,2.3318283557891846,0.05367738770771706,3,0.5555555555555556,5,5,128,kaiming_uniform,0.08725228492551493,1.6916952945022428e-05,1.0521542133412862,leaf,0.6906673880279567,layernorm,cosine
0.1,104,768,2,63,gelu,double,0.3,80,0.0009680428592240836,1.0694489479064941,0.2581609233725051,3,0.7564102564102564,5,5,128,kaiming_uniform,0.08005186945195937,1.821170944392488e-05,1.0575345918889092,leaf,0.6929629970028731,layernorm,cosine
0.1,105,768,2,63,gelu,double,0.3,80,1.3249726148708246e-05,2.373547077178955,0.07048202321936835,3,0.7136752136752137,5,5,128,kaiming_uniform,0.08847429131272869,3.293735579907392e-05,1.0517928860946921,leaf,0.6953314214996343,layernorm,cosine
0.1,106,768,2,64,gelu,double,0.3,80,0.0007302290842455292,1.0932649374008179,0.20989346821885396,5,0.8942307692307693,5,5,128,kaiming_uniform,0.05321014936381133,3.3114654036212214e-05,0.98311789435304,leaf,0.6912016735861989,layernorm,cosine
0.1,108,768,2,64,gelu,double,0.3,80,0.0007248980956298683,1.0778415203094482,0.18743641958409105,6,0.9423076923076923,5,5,128,kaiming_uniform,0.06106976288522495,4.192444920724627e-06,0.9886662230042306,leaf,0.6286225445652625,layernorm,cosine
0.1,107,768,2,64,gelu,double,0.3,80,1.356582795923148e-05,2.2541921138763428,0.11943324608846546,3,0.9305555555555556,5,5,128,kaiming_uniform,0.05925628814712319,1.669854590779145e-05,1.0790918018025606,leaf,0.7078857904929791,layernorm,cosine
0.1,110,768,2,58,gelu,double,0.3,80,1.3784347906871329e-05,2.3302505016326904,0.08026275203317296,2,0.592948717948718,6,5,128,kaiming_uniform,0.11758425475590636,5.323186083471202e-06,1.0854920596737792,leaf,0.6272902091552787,layernorm,cosine
0.1,111,768,2,58,gelu,double,0.5,80,1.3598311094682322e-05,20.075124740600586,0.05441151590441034,3,0.7200854700854701,6,5,128,kaiming_uniform,0.12120158788034732,9.088958056012907e-06,1.179508268211681,leaf,0.6725582517255584,layernorm,cosine
0.1,112,768,2,58,gelu,constant,0.5,80,2.383410061385586e-05,4.310126304626465,0.10447387418844963,2,0.8685897435897436,6,5,128,kaiming_uniform,0.1182067130099938,0.00025238148917803855,1.1282944728292819,leaf,0.6723250064296918,layernorm,cosine
0.1,115,768,2,61,gelu,double,0.3,80,1.2618390001607166e-05,2.539247512817383,0.07481949090183306,2,0.6485042735042735,6,5,128,kaiming_uniform,0.0971604183577379,9.370202070614771e-06,1.0172511840670568,leaf,0.6616203618359293,layernorm,cosine
0.1,116,768,2,56,gelu,double,0.5,80,1.8969938002398797e-05,8.990031242370605,0.052183131900811155,3,0.5982905982905983,4,5,128,kaiming_uniform,0.15231069893820645,5.66343228073865e-06,1.1420785973256176,leaf,0.6614153645319945,layernorm,cosine
0.1,117,768,2,58,gelu,constant,0.5,80,1.8899829483448328e-05,55.53480911254883,0.06901579694652117,3,0.7638888888888888,6,5,128,kaiming_uniform,0.09137453520632062,7.774716569501168e-06,1.1331026537419828,leaf,0.6624336016768886,layernorm,cosine
0.1,118,768,2,58,gelu,constant,0.5,80,2.3147339921689474e-05,7.124172687530518,0.04905017633902293,2,0.5074786324786325,6,5,128,kaiming_uniform,0.14654994951134498,5.375629194811271e-06,1.0212724029525695,leaf,0.6201328419292947,layernorm,cosine
0.1,119,768,2,56,gelu,double,0.5,80,1.8464556529897123e-05,3.9941840171813965,0.06998673964490815,2,0.719017094017094,6,5,128,kaiming_uniform,0.14684187917316172,8.536781085804447e-06,1.0927728591894263,leaf,0.6195693069578063,layernorm,cosine
0.1,120,768,2,61,gelu,halve,0.5,80,1.791926475158517e-05,92.11595916748047,0.1989824085519073,4,0.9316239316239316,4,5,128,kaiming_uniform,0.14662001939428446,6.197212710773814e-06,1.0137257223813594,leaf,0.6188885821443187,layernorm,cosine
0.1,121,768,2,56,gelu,constant,0.5,80,1.6747684450053096e-05,2.1056854724884033,0.11416272384491387,2,0.8707264957264957,4,5,128,xavier_normal,0.13910164818124904,5.5684506355523645e-06,1.1786647025776762,leaf,0.5957298866168556,layernorm,cosine
0.1,123,768,2,54,gelu,constant,0.5,80,2.6224830710526458e-05,4.348395824432373,0.06150241749065738,4,0.5480769230769231,3,5,128,kaiming_uniform,0.20663949271360824,2.6637900482763256e-06,1.1747504930565458,leaf,0.6576094325110933,layernorm,cosine
0.1,125,768,2,55,gelu,constant,0.5,80,2.239802940538001e-05,8.721237182617188,0.0975807043332004,2,0.8151709401709402,6,5,128,kaiming_uniform,0.1933495729261545,2.7115581861605476e-06,1.0841151501383661,leaf,0.6311020475032089,layernorm,cosine
0.1,124,768,2,54,gelu,constant,0.5,80,1.971352509237141e-05,9.973987579345703,0.05966609895112836,2,0.6741452991452992,6,5,128,kaiming_uniform,0.21353641437802723,2.5113879809339616e-06,1.1800087915458963,leaf,0.6246093003898865,layernorm,cosine
0.1,126,768,2,58,gelu,constant,0.5,80,2.2328270703696208e-05,4.561215877532959,0.056672520606131795,2,0.49145299145299143,6,5,128,kaiming_uniform,0.2013901447140437,2.5818108853315617e-06,1.0970002090836446,leaf,0.6565071868321849,layernorm,cosine
0.1,127,768,2,53,gelu,constant,0.5,80,2.1697360531759245e-05,12.801273345947266,0.04616646044680679,2,0.5277777777777778,6,5,128,kaiming_uniform,0.1978087344792981,2.826308279773232e-06,1.100366003060273,leaf,0.6303944126292194,layernorm,cosine
0.1,128,768,2,54,gelu,constant,0.5,80,3.205175335591785e-05,3.2209839820861816,0.06627096351703747,2,0.4893162393162393,7,5,128,kaiming_uniform,0.17728177866325362,8.434098893485668e-06,1.0899243838652453,leaf,0.5653441318170181,layernorm,cosine
0.1,129,768,2,53,gelu,constant,0.5,80,2.546934316218083e-05,4.174356460571289,0.05416860116179791,2,0.5213675213675214,3,5,128,kaiming_uniform,0.21331329884733985,8.329667524942076e-06,1.1714851337098735,leaf,0.6564604815773739,layernorm,cosine
0.1,130,768,2,54,gelu,constant,0.5,80,2.5209421219130138e-05,4.366353988647461,0.05528971655881204,2,0.6111111111111112,7,5,128,kaiming_uniform,0.21584280345802528,8.345510347985803e-06,1.290565625543508,leaf,0.6560407091735125,layernorm,cosine
0.1,132,768,2,54,gelu,constant,0.5,80,3.031758670350301e-05,3.2569169998168945,0.12020583166779485,4,0.8856837606837606,3,5,128,kaiming_uniform,0.21648878289986018,2.1729902633773936e-06,1.1682834792297105,leaf,0.5762393418931717,layernorm,cosine
0.1,131,768,2,53,gelu,constant,0.5,80,2.962103504992223e-05,3.607377052307129,0.07907934846827461,3,0.5235042735042735,3,5,128,kaiming_uniform,0.20876926807545326,1.7690596986332914e-06,1.2950452346454437,leaf,0.6541341921265026,layernorm,cosine
0.1,133,768,2,53,gelu,constant,0.5,80,3.260277264334054e-05,3.327988862991333,0.06422415661771547,3,0.469017094017094,3,5,128,kaiming_uniform,0.22009125291704892,2.2667043026771698e-06,1.1733893578609478,leaf,0.5621718791336224,layernorm,cosine
0.1,134,768,2,54,gelu,constant,0.5,80,2.7107143005489066e-05,3.9118149280548096,0.06094171694030518,3,0.5982905982905983,3,5,128,kaiming_uniform,0.2104863882550192,8.266394290191089e-06,1.239081137485662,leaf,0.5751249706860432,layernorm,cosine
0.1,135,768,2,53,gelu,constant,0.5,80,2.5287192372417472e-05,9.007606506347656,0.06358954564238667,2,0.5331196581196581,7,5,128,kaiming_uniform,0.246310996854562,8.226972814364854e-06,1.2996342764018811,leaf,0.5572005448096435,layernorm,cosine
0.1,136,768,2,53,gelu,constant,0.5,80,2.6991515992268356e-05,3.9023351669311523,0.06642190153209476,2,0.6581196581196581,7,5,128,kaiming_uniform,0.23220297299034934,3.038606808915986e-06,1.2805474366043759,leaf,0.5590876995458096,layernorm,cosine
0.1,137,768,2,53,gelu,constant,0.5,80,2.5845999639860506e-05,7.435699462890625,0.06986621085139173,2,0.5908119658119658,7,5,128,kaiming_uniform,0.26842904210019036,3.0651287995977567e-06,1.2817229372386558,leaf,0.5992325309112791,layernorm,cosine
0.1,138,768,2,53,gelu,constant,0.5,80,3.205583426792217e-05,3.9199001789093018,0.07545115056340558,3,0.5459401709401709,3,5,128,kaiming_uniform,0.24140440757915788,3.2107780519000415e-06,1.279061580652264,leaf,0.5544399029453561,layernorm,cosine
0.1,139,768,2,51,gelu,constant,0.5,80,2.4839966909600774e-05,7.109707355499268,0.06750665499310621,2,0.7361111111111112,3,5,128,kaiming_uniform,0.24200952062199188,3.2654970863102946e-06,1.4094299225947222,leaf,0.5242631055314061,layernorm,cosine
0.1,142,768,2,52,gelu,constant,0.5,80,2.47733600792162e-05,5.508792877197266,0.06847010202622777,4,0.6431623931623932,3,5,128,kaiming_uniform,0.22947454418637417,1.3850976532359609e-05,1.4230020942583317,leaf,0.4716788439914961,layernorm,cosine
0.1,140,768,2,51,gelu,constant,0.5,80,2.6827058680981836e-05,4.051758289337158,0.06617791118221768,4,0.5694444444444444,3,5,128,kaiming_uniform,0.2571106793789385,1.2074523107105877e-06,1.323719850001908,leaf,0.5344153675297523,layernorm,cosine
0.1,143,768,2,28,gelu,constant,0.5,80,4.8402532166566736e-05,2.9699795246124268,0.26094506185653005,3,0.9465811965811965,3,5,128,kaiming_uniform,0.20037492365430004,4.532034476163262e-06,1.2224553053053604,leaf,0.5223651025215189,layernorm,cosine
0.1,144,768,2,54,gelu,constant,0.5,80,4.2979642170742814e-05,2.9024500846862793,0.08695883803637312,2,0.6228632478632479,7,5,128,kaiming_uniform,0.19321916703690636,4.348760786635096e-06,1.2484742532507334,leaf,0.5721416450458551,layernorm,cosine
0.1,145,768,2,54,gelu,constant,0.5,80,4.111648729747853e-05,3.1738743782043457,0.08594902094200874,2,0.6517094017094017,7,5,128,kaiming_uniform,0.1868132965347819,4.73812567831488e-06,1.2429139687504032,leaf,0.5719943833508857,layernorm,cosine
0.1,146,768,2,50,gelu,constant,0.5,80,4.218339717067748e-05,3.091789960861206,0.08562172259831932,3,0.6282051282051282,3,5,128,kaiming_uniform,0.20418644090286245,1.6396796175368188e-06,1.2425610344744253,leaf,0.5268777941112156,layernorm,cosine
0.1,147,768,2,55,gelu,constant,0.5,80,2.153326684578403e-05,7.726163387298584,0.07756931661583377,3,0.7382478632478633,4,5,128,kaiming_uniform,0.26164925694516805,1.7495599182386353e-06,1.2336161862624697,leaf,0.6451089423150158,layernorm,cosine
0.1,148,768,2,50,gelu,constant,0.5,80,2.1019688886904406e-05,19.90569496154785,0.09122644956577737,2,0.8696581196581197,4,5,128,kaiming_uniform,0.21085145201432964,1.9996965460210014e-06,1.1987133175758995,leaf,0.538363559352177,layernorm,cosine
0.1,149,768,2,50,gelu,constant,0.5,80,2.1359278538434806e-05,5.4682111740112305,0.056400105610830926,3,0.688034188034188,4,5,128,kaiming_uniform,0.2816332867056298,1.0337762083806346e-06,1.3169179120858718,leaf,0.6154972625821896,layernorm,cosine
0.1,150,768,2,55,gelu,constant,0.5,80,2.1576096259112604e-05,6.863872528076172,0.07809093240232758,3,0.686965811965812,4,5,128,kaiming_uniform,0.2775151272342945,9.832498596631346e-07,1.1985366779738065,leaf,0.4937508388992965,layernorm,cosine
0.07,151,768,2,57,gelu,constant,0.5,80,2.3151530761609738e-05,5.709253311157227,0.06759802315855043,2,0.7297008547008547,4,5,128,kaiming_uniform,0.2884443639072356,8.989000379219664e-07,1.3265645381629796,leaf,0.5000195551909541,layernorm,cosine
0.07,152,768,2,35,gelu,constant,0.5,80,2.6844862307007814e-05,4.136800289154053,0.05011182364087929,2,0.532051282051282,4,5,128,kaiming_uniform,0.2879189484811521,9.709758167730032e-07,1.1740057512128983,leaf,0.6061655058348544,layernorm,cosine
0.1,153,768,2,52,gelu,constant,0.5,80,2.30617323193156e-05,4.776033401489258,0.13642592418946467,3,0.8910256410256411,4,5,128,kaiming_uniform,0.2225340591320332,9.984924178442949e-07,1.510912814320157,leaf,0.6123545142340056,layernorm,cosine
0.1,154,768,2,52,gelu,constant,0.5,80,2.7296476190107112e-05,4.553745269775391,0.06879860579190453,2,0.5566239316239316,3,5,128,kaiming_uniform,0.2872498751800844,2.308995033656701e-06,1.3187014976231706,leaf,0.6134205043753732,layernorm,cosine
0.1,155,768,2,52,gelu,constant,0.5,80,2.693477030894237e-05,4.529821395874023,0.07354294939728294,4,0.592948717948718,3,5,128,kaiming_uniform,0.22184044119484184,1.302032596292199e-06,1.489625621520614,leaf,0.6109271473917092,layernorm,cosine
0.07,157,256,2,55,gelu,constant,0.5,80,2.9659092768502236e-05,210.07574462890625,0.22004874673951566,2,0.936965811965812,5,5,128,kaiming_uniform,0.3407331313887811,2.349392943574416e-06,1.1574139336419633,leaf,0.596021967550143,layernorm,cosine
0.05,156,768,2,52,gelu,constant,0.5,80,2.6972584638945165e-05,4.082873821258545,0.0882374944304613,2,0.7542735042735043,5,5,128,kaiming_uniform,0.3404064509073123,2.348511511657307e-06,1.1633488538386614,leaf,0.6147528424517974,layernorm,cosine
0.07,160,768,2,32,gelu,constant,0.5,80,3.4333178681277434e-05,4.5531792640686035,0.07787322588508007,2,0.6196581196581197,5,5,128,kaiming_uniform,0.1624241324156666,6.398148373057715e-06,1.1562352302072754,leaf,0.6407762872189185,layernorm,cosine
0.07,161,768,2,34,gelu,constant,0.5,80,1.939948685517957e-05,11.000173568725586,0.08324269457511821,2,0.6047008547008547,6,5,128,kaiming_uniform,0.36614983424435826,6.172756741424128e-06,1.1968504635660397,leaf,0.6382326347774143,layernorm,cosine
0.07,162,768,2,40,gelu,constant,0.5,80,3.295526117180014e-05,2.907661199569702,0.07973676034922543,2,0.6239316239316239,6,5,128,kaiming_uniform,0.182046228844351,7.055865288211658e-06,1.1867179978640705,leaf,0.6494668062055408,layernorm,cosine
0.1,165,768,2,48,gelu,constant,0.5,80,2.4867168309608608e-05,3.982778787612915,0.06869594698129194,3,0.6314102564102564,4,5,128,kaiming_uniform,0.2577235361572701,6.058094902859454e-07,1.3949802624420402,leaf,0.6548499595597613,layernorm,cosine
0.1,164,768,2,59,gelu,constant,0.5,80,2.5220705597005085e-05,4.447193622589111,0.0687354971434445,4,0.6452991452991453,3,5,128,kaiming_uniform,0.2527577321532492,5.307443949583271e-07,1.3780983404280098,leaf,0.6538558002432819,layernorm,cosine
0.1,166,768,2,49,gelu,constant,0.5,80,2.415511616759059e-05,4.431066036224365,0.10987283615899067,4,0.8974358974358975,3,5,128,kaiming_uniform,0.24699522722971767,5.762891597086773e-07,1.381899487773109,leaf,0.5842431101927155,layernorm,cosine
0.1,167,768,2,49,gelu,constant,0.5,80,2.4929220967572803e-05,4.479235649108887,0.05699850079605345,2,0.46047008547008544,3,5,128,kaiming_uniform,0.24864677668182966,6.879973989665846e-07,1.2939092483007029,leaf,0.5856523185875341,layernorm,cosine
0.1,170,768,2,54,gelu,constant,0.5,80,2.0309235452210387e-05,6.771307945251465,0.0633019814152615,2,0.6506410256410257,4,5,128,kaiming_uniform,0.20900252251735557,9.870855285870524e-06,1.3462890468493978,leaf,0.2465143726978553,layernorm,cosine
0.1,174,768,2,54,gelu,constant,0.5,80,2.0220547891002085e-05,10.93374252319336,0.08134916815156766,2,0.7980769230769231,4,5,128,kaiming_uniform,0.2048836167128081,1.0372260590246469e-05,1.262635062729357,leaf,0.5845310516361996,layernorm,cosine
0.1,175,768,2,54,gelu,constant,0.5,80,2.0248155377079553e-05,5.254123687744141,0.16609313810320486,3,0.9209401709401709,4,5,128,kaiming_uniform,0.180041607083342,3.7912054130562327e-06,1.278962630895832,leaf,0.2695211391801194,layernorm,cosine
0.1,176,768,2,57,gelu,constant,0.4,80,1.6542947660472025e-05,3.596501111984253,0.06654756115273935,3,0.7147435897435898,4,5,128,kaiming_uniform,0.18498047707738277,3.8026826528007864e-06,1.2917780902029479,leaf,0.24250628837489738,layernorm,cosine
0.1,180,768,2,56,gelu,constant,0.5,80,2.2108515669925285e-05,6.7981343269348145,0.05668619114235116,2,0.6014957264957265,6,null,128,kaiming_uniform,0.27010494042669236,1.616916718582276e-05,1.2216036391340956,leaf,0.6038975458283349,layernorm,cosine
0.1,177,768,2,57,gelu,constant,0.4,80,1.7316110045926122e-05,2.515872001647949,0.07298447370700571,2,0.7083333333333334,7,5,32,kaiming_uniform,0.18404468277304414,3.817165818040944e-06,1.296832510825357,leaf,0.28853165376635076,layernorm,cosine
0.1,181,768,2,59,gelu,constant,0.5,80,2.2628888364917772e-05,15.565266609191895,0.042721884097021455,2,0.4391025641025641,6,null,128,kaiming_uniform,0.30579449176478635,1.3511226562864715e-05,1.2258604224159149,leaf,0.6025091422732033,layernorm,cosine
0.1,182,768,2,26,gelu,constant,0.5,80,2.2697746307439184e-05,4.5256147384643555,0.08124963375446682,2,0.6367521367521367,6,null,128,kaiming_uniform,0.30236746148612975,4.2859954291907574e-07,1.2103897318355459,leaf,0.6041412842992708,layernorm,cosine
0.1,184,768,2,53,gelu,constant,0.5,80,2.37967448158142e-05,5.023286819458008,0.05344147550792223,2,0.5128205128205128,6,null,128,kaiming_uniform,0.27759834284052276,1.3073287547630438e-05,1.224960781203261,leaf,0.6016120306061659,layernorm,cosine
0.1,185,768,2,58,gelu,constant,0.5,80,2.354401371147459e-05,5.863314628601074,0.05842170606206833,2,0.5544871794871795,6,null,128,kaiming_uniform,0.27719145469493045,4.102523250152614e-07,1.2331819246010398,leaf,0.6008698198695596,layernorm,cosine
0.1,186,768,2,58,gelu,constant,0.5,80,2.4655138716321053e-05,19.694948196411133,0.08114319149251167,2,0.7264957264957265,6,5,128,kaiming_uniform,0.2885532679165554,1.3864716321169733e-05,1.3476718239701584,leaf,0.6044670622308363,layernorm,cosine
0.1,188,768,2,59,gelu,halve,0.5,80,1.9146657990500613e-05,148.43325805664062,0.045683556437327855,2,0.6175213675213675,6,null,128,kaiming_uniform,0.2827923062513722,1.6545466368241617e-05,1.3552253471280145,leaf,0.5980863698318349,layernorm,cosine
0.05,189,768,2,59,gelu,constant,0.5,100,2.3000439564450428e-05,5.302568435668945,0.08085454998948435,2,0.6517094017094017,6,null,128,kaiming_uniform,0.49852497052590994,4.3096324154837357e-07,1.235621965913922,leaf,0.6043042167173562,layernorm,cosine
0.1,190,768,2,59,gelu,constant,0.5,100,2.874188587198582e-05,4.218494892120361,0.06158278963240821,2,0.6068376068376068,6,null,128,kaiming_uniform,0.27508776779965566,2.193052390762493e-05,1.2416089096959588,leaf,0.5972771588089183,layernorm,cosine
0.05,191,768,2,59,gelu,halve,0.5,100,2.255037439147169e-05,9.524487495422363,0.10187088182700765,2,0.8365384615384616,6,null,128,kaiming_uniform,0.26820794603035775,3.2248020865100525e-07,1.244797553281926,leaf,0.6629594263153251,layernorm,cosine
0.05,192,768,2,60,gelu,constant,0.5,100,1.8075605520224452e-05,5.874839782714844,0.0672114531359853,2,0.5982905982905983,6,null,128,kaiming_uniform,0.27294466759682917,2.6860504349688206e-07,1.2244483316540864,leaf,0.5855528622083308,layernorm,cosine
